# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=504 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.433433Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2966,13,1249,D18-26,380,32,54,15.649,4.817,0.308,0.593,0.603,1,3,0.511,0.69,0.31,0.469,81.3946,61.5896,0.2433,1,1,384.249,429.938,438.724,257705,216,23991,778.298,361.293,46118.622
2967,13,1304,D26-35,380,36,54,16.488,3.731,0.226,0.667,0.677,1,3,0.92,0.692,0.308,0.817,102.6223,64.0197,0.3762,1,1,412.343,437.283,470.188,257846,216,24009,824.172,388.46,46141.172
2968,13,1160,D94-105,340,33,49,15.624,3.811,0.244,0.673,0.682,1,3,0.682,0.712,0.288,0.716,47.5895,60.9409,0.2806,1,1,378.497,410.16,422.635,257988,216,24028,810.412,384.664,46163.658
2969,13,1059,D35-47,300,27,43,15.638,4.25,0.272,0.628,0.638,1,3,0.616,0.677,0.323,0.495,47.2603,50.8405,0.0758,0,0,363.547,381.67,426.591,258125,216,24045,804.331,375.702,46185.301
2970,13,1245,D35-47,420,35,60,16.473,5.58,0.339,0.583,0.591,0,3,0.476,0.693,0.307,0.521,47.2603,63.9158,0.3524,1,0,380.171,402.373,434.267,258218,216,24055,751.613,350.565,46204.947
2971,13,1328,D18-26,220,20,31,14.678,4.534,0.309,0.645,0.65,1,3,0.901,0.723,0.277,0.799,61.5896,40.5683,0.3413,1,1,388.884,419.195,425.765,258357,216,24072,821.255,384.213,46226.324
2972,13,1361,D18-26,380,32,54,16.467,5.417,0.329,0.593,0.6,1,3,0.736,0.676,0.324,0.595,40.5683,58.5312,0.4428,1,1,376.308,420.629,431.153,258491,216,24087,777.643,361.064,46246.237
2973,13,1243,D77-86,260,24,37,13.325,3.907,0.293,0.649,0.654,1,3,0.899,0.691,0.309,0.709,97.3207,53.0361,0.455,1,1,374.872,419.975,436.28,258630,216,24105,783.67,371.582,46268.45
2974,13,1066,D18-26,460,44,66,16.852,4.684,0.278,0.667,0.672,1,3,0.682,0.703,0.297,0.575,58.5312,75.8249,0.2955,1,1,392.325,436.821,428.725,258771,216,24123,833.784,391.825,46289.761
2975,13,1079,D26-35,260,26,37,12.567,2.131,0.17,0.703,0.715,1,4,0.5,0.696,0.304,0.478,64.0197,59.9823,0.0631,0,0,399.016,433.644,459.358,258916,217,24143,864.499,407.98,46314.608
2976,13,1263,D26-35,420,40,60,12.611,3.155,0.25,0.667,0.675,1,3,0.755,0.667,0.333,0.786,64.0197,92.5137,0.4451,1,1,403.646,447.217,481.568,259057,217,24161,824.334,388.517,46337.905
2977,13,1075,D69-77,300,30,43,14.169,3.127,0.221,0.698,0.706,1,4,0.813,0.664,0.336,0.748,53.109,61.021,0.149,0,0,438.1,479.428,477.938,259201,218,24181,811.466,388.664,46361.427
2978,13,1034,D47-58,340,30,49,15.917,4.727,0.297,0.612,0.621,1,3,0.659,0.701,0.299,0.626,37.5217,55.5242,0.4798,1,1,385.342,420.243,418.232,259337,218,24197,782.247,365.623,46382.355
2979,13,1333,D10-18,220,18,31,12.997,4.158,0.32,0.581,0.591,0,3,0.17,0.674,0.326,0.384,56.6311,42.2899,0.2532,1,0,398.388,441.47,448.777,259430,218,24207,753.483,350.816,46403.833
2980,13,1172,D26-35,420,39,60,15.926,4.542,0.285,0.65,0.656,1,3,0.821,0.73,0.27,0.824,92.5137,71.7967,0.2239,1,1,390.2,407.561,463.609,259570,218,24225,819.454,384.309,46425.229
2981,13,1002,D94-105,380,32,54,11.624,3.561,0.306,0.593,0.603,1,3,0.621,0.678,0.322,0.738,60.9409,82.9163,0.3606,1,1,373.399,406.996,411.532,259704,218,24240,795.55,367.331,46447.555
2982,13,1253,D26-35,340,29,49,11.931,4.511,0.378,0.592,0.595,0,3,0.236,0.671,0.329,0.431,71.7967,72.2127,0.0058,0,0,381.921,416.359,416.317,259798,218,24251,768.709,357.824,46468.642
2983,13,1374,D35-47,460,44,66,13.541,3.811,0.281,0.667,0.672,1,3,0.647,0.699,0.301,0.699,63.9158,94.3628,0.4764,1,1,400.592,418.704,447.57,259939,218,24269,793.871,377.855,46491.087
2984,13,1271,D69-77,220,22,31,14.612,2.41,0.165,0.71,0.722,1,4,0.417,0.704,0.296,0.507,53.109,44.0099,0.1713,0,0,416.741,442.935,459.767,260084,219,24289,859.561,407.298,46515.612
2985,13,1007,D10-18,260,26,37,13.732,2.822,0.206,0.703,0.712,1,4,0.51,0.674,0.326,0.609,42.2899,54.894,0.298,1,1,424.329,454.772,493.973,260229,220,24309,863.422,407.603,46539.559
2986,13,1038,D26-35,260,25,37,16.395,4.109,0.251,0.676,0.683,1,3,0.861,0.659,0.341,0.878,71.7967,44.5277,0.3798,1,1,394.371,415.723,444.665,260371,220,24328,814.722,386.504,46561.671
2987,13,1276,D18-26,300,29,43,15.36,3.831,0.249,0.674,0.682,1,3,0.667,0.666,0.334,0.651,75.8249,54.7609,0.2778,1,1,406.016,444.682,479.344,260513,220,24347,825.331,390.029,46584.137
2988,13,1331,D94-105,260,26,37,14.619,3.335,0.228,0.703,0.71,1,4,0.529,0.672,0.328,0.478,82.9163,51.5629,0.3781,1,1,397.032,424.5,448.385,260658,221,24367,855.203,404.727,46607.418
2989,13,1099,D77-86,260,23,37,11.849,3.581,0.302,0.622,0.629,1,3,0.851,0.695,0.305,0.869,53.0361,57.7042,0.088,0,0,404.979,427.809,466.164,260795,221,24384,802.813,374.228,46629.893
2990,13,1038,D86-94,260,23,37,15.916,4.578,0.288,0.622,0.631,1,3,0.477,0.718,0.282,0.523,79.5979,42.9587,0.4603,1,1,394.055,413.518,460.3,260932,221,24401,806.304,375.449,46651.071
2991,13,1045,D94-105,300,29,43,14.475,3.941,0.272,0.674,0.68,1,3,0.963,0.68,0.32,0.964,51.5629,58.1079,0.1269,0,0,375.185,423.033,437.251,261074,221,24420,847.064,397.635,46673.394
2992,13,1172,D94-105,340,35,49,14.994,3.106,0.207,0.714,0.722,1,4,0.625,0.722,0.278,0.518,51.5629,66.6379,0.2924,1,1,414.098,445.516,478.628,261220,222,24440,837.999,400.443,46697.042
2993,13,1192,D26-35,380,35,54,15.559,3.898,0.251,0.648,0.658,1,3,0.457,0.721,0.279,0.503,44.5277,66.3419,0.4899,1,1,382.914,423.739,434.068,261359,222,24458,785.954,372.306,46719.263
2994,13,1310,D86-94,220,22,31,15.943,2.948,0.185,0.71,0.72,1,4,0.842,0.716,0.284,0.745,42.9587,40.3354,0.0611,0,0,438.626,476.111,508.808,261504,223,24478,872.373,411.782,46743.088
2995,13,1045,D77-86,220,19,31,16.016,5.469,0.341,0.613,0.617,1,3,0.482,0.698,0.302,0.486,53.0361,35.7335,0.3262,1,1,390.825,415.741,443.234,261640,223,24494,803.39,373.122,46763.057
2996,13,1384,D10-18,220,20,31,16.691,4.233,0.254,0.645,0.655,1,3,0.868,0.676,0.324,0.861,54.894,35.6741,0.3501,1,1,414.838,447.896,469.761,261779,223,24511,835.906,389.341,46784.825
2997,13,1390,D10-18,260,24,37,13.688,3.951,0.289,0.649,0.655,1,3,0.743,0.697,0.303,0.754,35.6741,51.6302,0.4473,1,1,368.726,418.267,423.085,261918,223,24529,788.331,373.213,46806.98
2998,13,1116,D69-77,420,42,60,14.318,2.844,0.199,0.7,0.71,1,4,0.995,0.718,0.282,0.81,53.109,84.7765,0.5963,1,1,430.9,459.11,509.881,262063,224,24549,861.013,406.355,46830.883
2999,13,1302,D86-94,260,25,37,14.879,3.849,0.259,0.676,0.682,1,3,0.698,0.67,0.33,0.565,42.9587,49.0656,0.1422,0,0,416.202,465.401,465.511,262205,224,24568,819.679,388.239,46853.334
3000,13,1079,D10-18,260,24,37,15.181,4.39,0.289,0.649,0.655,1,3,0.898,0.726,0.274,0.905,51.6302,46.5523,0.0984,0,0,407.906,442.283,452.348,262344,224,24586,806.812,379.682,46874.918
3001,13,1217,D69-77,460,42,66,13.05,3.584,0.275,0.636,0.645,1,3,0.591,0.692,0.308,0.538,84.7765,94.3861,0.1134,0,0,381.757,415.443,459.639,262482,224,24603,809.219,378.681,46897.477
3002,13,1170,D58-69,300,28,43,14.751,4.322,0.293,0.651,0.657,1,3,0.464,0.713,0.287,0.578,74.7413,55.4469,0.2581,1,1,392.255,408.228,434.299,262622,224,24621,840.047,391.691,46919.165
3003,13,1175,D35-47,340,36,49,16.964,3.044,0.179,0.735,0.743,1,4,0.765,0.684,0.316,0.613,94.3628,60.3118,0.3609,1,1,411.178,460.663,461.596,262770,225,24642,858.13,410.55,46943.017
3004,13,1024,D69-77,380,37,54,14.647,3.59,0.245,0.685,0.692,1,3,0.982,0.723,0.277,0.778,84.7765,73.6791,0.1309,0,0,385.933,424.116,429.256,262913,225,24661,836.124,395.421,46965.861
3005,13,1162,D35-47,460,47,66,16.882,2.932,0.174,0.712,0.724,1,4,0.684,0.681,0.319,0.582,60.3118,79.8727,0.3243,1,1,430.658,452.047,490.539,263059,226,24681,827.36,396.394,46989.723
3006,13,1171,D77-86,220,19,31,17.832,5.569,0.312,0.613,0.62,1,3,0.712,0.692,0.308,0.779,35.7335,32.095,0.1018,0,0,382.303,403.746,453.523,263195,226,24697,762.037,358.648,47009.561
3007,13,1074,D35-47,300,29,43,14.827,3.168,0.214,0.674,0.686,1,3,0.739,0.721,0.279,0.698,79.8727,56.7276,0.2898,1,1,424.868,444.834,470.706,263337,226,24716,847.115,397.653,47032.889
3008,13,1183,D26-35,340,32,49,14.098,4.188,0.297,0.653,0.658,1,3,0.864,0.696,0.304,0.876,66.3419,65.901,0.0066,0,0,366.431,411.142,398.759,263477,226,24734,808.692,381.001,47054.763
3009,13,1155,D94-105,420,43,60,15.295,2.545,0.166,0.717,0.728,1,4,0.977,0.705,0.295,0.787,66.6379,80.9233,0.2144,1,1,438.111,472.001,486.119,263623,227,24754,861.336,408.968,47079.155
3010,13,1083,D10-18,380,33,54,15.101,5.171,0.342,0.611,0.616,1,3,0.875,0.665,0.335,0.703,51.6302,65.3169,0.2651,1,1,384.619,415.176,447.688,263759,227,24770,795.508,370.094,47099.498
3011,13,1099,D69-77,420,39,60,14.296,3.503,0.245,0.65,0.66,1,3,0.485,0.704,0.296,0.552,84.7765,79.9822,0.0566,0,0,381.344,426.533,430.546,263899,227,24788,788.572,373.5,47122.245
3012,13,1076,D58-69,380,38,54,15.776,2.82,0.179,0.704,0.715,1,4,0.598,0.703,0.297,0.624,55.4469,69.9177,0.261,1,1,406.905,441.197,464.713,264044,228,24808,818.2,391.926,47146.201
3013,13,1123,D18-26,220,19,31,17.576,5.788,0.329,0.613,0.619,1,3,0.803,0.669,0.331,0.86,54.7609,32.5619,0.4054,1,1,399.843,442.185,434.123,264180,228,24824,802.447,372.792,47165.753
3014,13,1310,D86-94,420,40,60,14.62,3.595,0.246,0.667,0.675,1,3,0.903,0.69,0.31,0.734,42.9587,79.8012,0.8576,1,1,385.989,433.162,441.356,264321,228,24842,849.107,397.187,47188.48
3015,13,1017,D77-86,300,27,43,15.64,4.939,0.316,0.628,0.634,1,3,0.924,0.707,0.293,0.764,35.7335,50.8341,0.4226,1,1,365.463,412.202,399.128,264458,228,24859,768.782,363.26,47209.226
3016,13,1068,D77-86,300,30,43,15.591,3.671,0.235,0.698,0.704,1,4,0.471,0.721,0.279,0.398,50.8341,55.4559,0.0909,0,0,401.811,447.74,442.501,264602,229,24879,819.068,391.325,47232.039
3017,13,1031,D18-26,300,30,43,13.306,2.546,0.191,0.698,0.709,1,4,0.725,0.709,0.291,0.679,32.5619,64.9807,0.9956,1,1,406.089,422.335,448.229,264746,230,24899,817.812,390.885,47256.316
3018,13,1055,D47-58,460,45,66,17.138,3.748,0.219,0.682,0.692,1,3,0.512,0.709,0.291,0.548,55.5242,75.9211,0.3674,1,1,387.475,435.067,425.979,264889,230,24918,821.281,389.721,47278.934
3019,13,1185,D69-77,220,22,31,15.186,2.548,0.168,0.71,0.722,1,4,0.857,0.719,0.281,0.836,84.7765,42.3456,0.5005,1,1,433.129,479.963,497.36,265034,231,24938,826.852,395.85,47303.28
3020,13,1364,D77-86,420,41,60,11.678,2.408,0.206,0.683,0.694,1,3,0.788,0.723,0.277,0.716,50.8341,101.9137,1.0048,1,1,376.247,397.959,409.67,265177,231,24957,858.56,402.996,47327.65
3021,13,1219,D69-77,340,35,49,17.344,3.262,0.188,0.714,0.724,1,4,0.542,0.726,0.274,0.492,42.3456,57.6083,0.3604,1,1,410.122,453.04,466.529,265323,232,24977,828.078,396.97,47351.096
3022,13,1174,D94-105,340,31,49,12.317,3.683,0.299,0.633,0.639,1,3,0.62,0.674,0.326,0.54,80.9233,73.5774,0.0908,0,0,398.109,441.595,464.772,265461,232,24994,803.525,376.132,47373.504
3023,13,1060,D58-69,340,35,49,17.124,3.75,0.219,0.714,0.721,1,4,0.617,0.736,0.264,0.684,69.9177,58.3494,0.1655,0,0,394.102,433.632,432.46,265607,233,25014,871.457,412.153,47396.314
3024,13,1141,D10-18,420,40,60,12.319,3.001,0.244,0.667,0.676,1,3,0.654,0.688,0.312,0.661,65.3169,94.7029,0.4499,1,1,423.964,449.588,479.999,265748,233,25032,810.294,383.603,47419.813
3025,13,1322,D94-105,380,37,54,13.466,2.828,0.21,0.685,0.696,1,3,0.845,0.703,0.297,0.781,80.9233,80.1355,0.0097,0,0,388.559,407.22,467.248,265891,233,25051,859.068,403.452,47443.647
3026,13,1005,D77-86,300,31,43,14.372,2.61,0.182,0.721,0.731,1,4,0.981,0.711,0.289,0.876,101.9137,61.8213,0.3934,1,1,389.186,434.429,435.515,266038,234,25072,845.037,403.902,47467.979
3027,13,1084,D86-94,380,34,54,12.665,3.373,0.266,0.63,0.64,1,3,0.836,0.697,0.303,0.662,79.8012,79.6818,0.0015,0,0,415.546,453.034,485.255,266175,234,25089,803.713,375.744,47490.772
3028,13,1069,D58-69,300,29,43,16.51,4.434,0.269,0.674,0.68,1,3,0.887,0.68,0.32,0.831,69.9177,50.9455,0.2714,1,1,415.366,433.265,461.579,266317,234,25108,821.539,388.701,47512.454
3029,13,1145,D26-35,220,21,31,15.586,3.939,0.253,0.677,0.684,1,3,0.983,0.668,0.332,0.735,66.3419,39.7172,0.4013,1,1,375.661,412.14,425.85,266459,234,25127,812.805,386.095,47534.798
3030,13,1286,D35-47,340,35,49,14.073,2.922,0.208,0.714,0.722,1,4,0.948,0.717,0.283,0.827,56.7276,71.0008,0.2516,1,1,430.739,453.656,462.804,266605,235,25147,874.152,413.096,47558.686
3031,13,1157,D94-105,420,44,60,14.723,2.564,0.174,0.733,0.743,1,4,0.752,0.685,0.315,0.722,80.9233,85.7048,0.0591,0,0,401.5,433.11,472.192,266753,236,25168,833.592,401.757,47583.152
3032,13,1243,D77-86,260,23,37,17.935,5.383,0.3,0.622,0.629,1,3,0.565,0.706,0.294,0.672,61.8213,38.1225,0.3833,1,1,389.616,431.553,432.102,266890,236,25185,816.093,378.876,47603.284
3033,13,1085,D77-86,220,22,31,18.466,4.097,0.222,0.71,0.717,1,4,0.842,0.7,0.3,0.831,38.1225,34.8239,0.0865,0,0,399.758,439.07,467.611,267035,237,25205,872.177,411.714,47625.616
3034,13,1369,D18-26,460,41,66,15.184,4.398,0.29,0.621,0.63,1,3,0.417,0.71,0.29,0.39,64.9807,79.6256,0.2254,1,1,409.306,456.545,445.869,267172,237,25222,789.354,369.456,47647.025
3035,13,1139,D86-94,260,27,37,15.867,2.719,0.171,0.73,0.74,1,4,0.981,0.68,0.32,0.883,79.8012,49.027,0.3856,1,1,448.735,496.53,516.877,267319,238,25243,840.81,403.743,47671.269
3036,13,1190,D47-58,260,25,37,17.872,4.342,0.243,0.676,0.684,1,3,0.75,0.705,0.295,0.676,75.9211,40.8496,0.4619,1,1,412.802,437.043,466.704,267461,238,25262,823.737,389.659,47693.078
3037,13,1007,D47-58,460,44,66,15.178,3.502,0.231,0.667,0.677,1,3,0.712,0.672,0.328,0.599,40.8496,84.1861,1.0609,1,1,407.31,442.691,478.957,267602,238,25280,829.35,390.272,47715.926
3038,13,1346,D69-77,300,29,43,15.85,4.194,0.265,0.674,0.681,1,3,0.984,0.686,0.314,0.777,57.6083,53.0678,0.0788,0,0,387.748,402.972,465.136,267744,238,25299,829.619,391.529,47737.921
3039,13,1302,D10-18,460,48,66,16.214,2.714,0.167,0.727,0.738,1,4,0.693,0.687,0.313,0.616,94.7029,84.6411,0.1062,0,0,414.404,454.078,486.833,267891,239,25320,826.7,398.436,47762.157
3040,13,1396,D10-18,260,26,37,13.708,3.284,0.24,0.703,0.708,1,4,0.586,0.67,0.33,0.698,94.7029,54.9885,0.4194,1,1,424.772,452.27,456.244,268036,240,25340,820.778,392.678,47785.503
3041,13,1052,D86-94,220,21,31,14.895,3.522,0.236,0.677,0.686,1,3,0.618,0.704,0.296,0.689,49.027,41.5589,0.1523,0,0,382.264,412.392,460.578,268178,240,25359,821.16,389.019,47808.389
3042,13,1398,D58-69,260,25,37,15.675,3.6,0.23,0.676,0.685,1,3,0.654,0.664,0.336,0.635,50.9455,46.5733,0.0858,0,0,429.891,456.402,471.304,268320,240,25378,809.624,384.72,47831.164
3043,13,1328,D35-47,460,48,66,14.927,2.586,0.173,0.727,0.737,1,4,0.505,0.705,0.295,0.583,71.0008,91.9382,0.2949,1,1,398.428,439.94,432.028,268467,241,25399,875.838,415.634,47855.565
3044,13,1372,D69-77,380,34,54,12.799,3.367,0.263,0.63,0.64,1,3,0.744,0.681,0.319,0.823,57.6083,78.8495,0.3687,1,1,385.686,409.926,430.581,268604,241,25416,827.777,384.166,47878.366
3045,13,1156,D10-18,420,43,60,13.236,2.463,0.186,0.717,0.726,1,4,0.728,0.734,0.266,0.661,54.9885,93.5119,0.7006,1,1,396.683,442.736,433.739,268750,242,25436,833.357,399.175,47902.864
3046,13,1182,D18-26,420,40,60,14.016,3.046,0.217,0.667,0.678,1,3,0.663,0.711,0.289,0.557,79.6256,83.2388,0.0454,0,0,429.846,475.538,500.055,268891,242,25454,801.798,380.629,47926.304
3047,13,1157,D94-105,340,34,49,15.283,2.945,0.193,0.694,0.705,1,4,0.89,0.675,0.325,0.844,80.9233,63.8306,0.2112,1,1,406.266,440.135,454.205,269035,242,25473,824.242,392.566,47950.038
3048,13,1360,D10-18,260,26,37,14.446,2.898,0.201,0.703,0.712,1,4,0.422,0.731,0.269,0.561,93.5119,52.1816,0.442,1,1,382.906,428.861,422.815,269180,243,25493,862.272,407.201,47973.887
3049,13,1144,D69-77,220,20,31,15.862,4.539,0.286,0.645,0.652,1,3,0.641,0.654,0.346,0.525,78.8495,37.5384,0.5239,1,1,417.812,462.414,454.522,269319,243,25510,779.211,369.498,47995.257
3050,13,1222,D86-94,460,42,66,14.906,4.256,0.286,0.636,0.644,1,3,0.465,0.727,0.273,0.413,49.027,82.6358,0.6855,1,1,392.848,412.547,459.578,269457,243,25527,813.773,380.275,48016.943
3051,13,1250,D94-105,220,23,31,15.921,2.365,0.149,0.742,0.753,1,4,0.582,0.696,0.304,0.555,63.8306,41.9288,0.3431,1,1,448.641,485.453,499.01,269606,244,25549,845.235,407.123,48041.72
3052,13,1353,D77-86,340,35,49,10.68,2.182,0.204,0.714,0.722,1,4,0.631,0.698,0.302,0.594,38.1225,93.5554,1.4541,1,1,415.379,451.353,448.554,269752,245,25569,841.05,401.51,48066.569
3053,13,1120,D94-105,340,36,49,15.96,3.112,0.195,0.735,0.742,1,4,0.725,0.724,0.276,0.666,41.9288,64.1031,0.5289,1,1,419.336,454.557,496.505,269900,246,25590,872.51,415.582,48090.331
3054,13,1050,D77-86,340,34,49,15.205,3.242,0.213,0.694,0.703,1,4,0.409,0.742,0.258,0.387,93.5554,64.158,0.3142,1,1,390.462,424.534,453.011,270044,246,25609,827.15,393.584,48113.679
3055,13,1233,D69-77,220,23,31,13.773,2.433,0.177,0.742,0.75,1,4,0.776,0.698,0.302,0.615,37.5384,48.4668,0.2911,1,1,393.036,437.59,432.311,270193,247,25631,894.643,424.415,48138.368
3056,13,1053,D69-77,460,42,66,15.271,4.523,0.296,0.636,0.643,1,3,0.933,0.7,0.3,0.885,48.4668,80.66,0.6642,1,1,381.682,410.257,416.983,270331,247,25648,783.33,369.62,48159.706
3057,13,1190,D58-69,380,38,54,16.3,3.543,0.217,0.704,0.712,1,4,0.48,0.683,0.317,0.5,50.9455,67.6693,0.3283,1,1,406.73,427.655,446.361,270476,248,25668,869.743,409.966,48182.722
3058,13,1224,D86-94,300,29,43,14.128,3.076,0.218,0.674,0.685,1,3,0.775,0.717,0.283,0.686,82.6358,59.5361,0.2795,1,1,428.88,474.928,471.922,270618,248,25687,842.543,396.053,48206.17
3059,13,1020,D58-69,380,40,54,15.181,2.743,0.181,0.741,0.749,1,4,0.403,0.667,0.333,0.475,67.6693,75.8488,0.1209,0,0,438.982,484.268,517.167,270767,249,25709,847.583,407.765,48230.448
3060,13,1002,D18-26,420,41,60,14.432,3.51,0.243,0.683,0.691,1,3,0.762,0.692,0.308,0.618,79.6256,82.4616,0.0356,0,0,419.365,464.062,486.362,270910,249,25728,841.077,396.877,48253.385
3061,13,1286,D47-58,260,24,37,13.304,3.641,0.274,0.649,0.656,1,3,0.734,0.678,0.322,0.784,84.1861,53.1201,0.369,1,1,383.23,418.365,455.178,271049,249,25746,827.554,386.941,48275.944
3062,13,1183,D58-69,380,38,54,14.469,2.729,0.189,0.704,0.714,1,4,0.855,0.694,0.306,0.82,67.6693,76.2319,0.1265,0,0,412.077,457.271,491.563,271194,250,25766,818.366,391.984,48300.018
3063,13,1184,D58-69,460,42,66,13.169,4.101,0.311,0.636,0.642,1,3,0.985,0.65,0.35,0.715,67.6693,93.5357,0.3822,1,1,385.442,434.491,457.034,271332,250,25783,783.328,369.619,48321.904
3064,13,1346,D35-47,220,22,31,15.133,3.255,0.215,0.71,0.717,1,4,0.758,0.672,0.328,0.592,91.9382,42.4934,0.5378,1,1,421.978,457.533,469.515,271477,251,25803,826.861,395.853,48345.331
3065,13,1086,D10-18,260,26,37,13.116,2.545,0.194,0.703,0.713,1,4,0.607,0.716,0.284,0.587,52.1816,57.4719,0.1014,0,0,411.771,446.064,450.769,271622,252,25823,856.736,405.263,48369.639
3066,13,1172,D35-47,220,22,31,14.769,3.035,0.205,0.71,0.718,1,4,0.715,0.72,0.28,0.631,42.4934,43.5408,0.0246,0,0,407.252,454.523,457.188,271767,253,25843,854.288,405.452,48393.352
3067,13,1213,D94-105,460,44,66,12.853,3.18,0.247,0.667,0.675,1,3,0.587,0.702,0.298,0.672,64.1031,99.4156,0.5509,1,1,397.18,445.203,467.844,271908,253,25861,848.992,397.147,48416.618
3068,13,1058,D47-58,460,46,66,13.0,2.637,0.203,0.697,0.707,1,4,0.727,0.701,0.299,0.61,53.1201,101.8962,0.9182,1,1,424.817,452.414,458.044,272052,254,25881,845.231,400.376,48440.771
3069,13,1204,D18-26,380,37,54,11.698,2.361,0.202,0.685,0.696,1,3,0.825,0.695,0.305,0.704,79.6256,92.2531,0.1586,0,0,382.81,400.945,437.762,272195,254,25900,818.671,389.313,48465.213
3070,13,1231,D86-94,260,24,37,15.522,4.311,0.278,0.649,0.656,1,3,0.744,0.714,0.286,0.606,59.5361,45.5287,0.2353,1,1,378.75,424.748,443.1,272334,254,25918,826.752,386.66,48486.9
3071,13,1045,D69-77,300,31,43,13.336,2.748,0.206,0.721,0.728,1,4,0.847,0.691,0.309,0.789,80.66,66.6235,0.174,0,0,389.931,432.179,432.175,272481,255,25939,860.841,409.434,48511.053
3072,13,1357,D94-105,340,36,49,16.067,2.284,0.142,0.735,0.747,1,4,0.899,0.683,0.317,0.834,99.4156,63.6767,0.3595,1,1,415.49,442.944,472.079,272629,256,25960,871.785,415.329,48535.892
3073,13,1282,D35-47,380,37,54,13.106,2.515,0.192,0.685,0.697,1,3,0.589,0.712,0.288,0.684,42.4934,82.3386,0.9377,1,1,379.375,417.24,415.695,272772,256,25979,824.505,391.354,48560.133
3074,13,1348,D58-69,340,33,49,13.581,2.806,0.207,0.673,0.685,1,3,0.84,0.693,0.307,0.654,93.5357,70.1087,0.2505,1,1,374.017,391.689,433.976,272914,256,25998,820.836,388.313,48583.926
3075,13,1319,D10-18,380,35,54,16.102,4.053,0.252,0.648,0.658,1,3,0.561,0.698,0.302,0.602,52.1816,64.1076,0.2285,1,1,407.806,428.09,487.222,273053,256,26016,810.495,380.895,48605.946
3076,13,1083,D58-69,220,22,31,14.983,3.072,0.205,0.71,0.718,1,4,0.852,0.732,0.268,0.741,70.1087,42.9184,0.3878,1,1,440.017,461.575,495.706,273198,257,26036,867.277,409.998,48629.61
3077,13,1296,D26-35,220,22,31,13.231,2.326,0.176,0.71,0.721,1,4,0.712,0.687,0.313,0.704,39.7172,48.6032,0.2237,1,1,441.849,462.924,501.85,273343,258,26056,842.872,401.457,48654.245
3078,13,1213,D58-69,300,32,43,14.357,2.427,0.169,0.744,0.753,1,4,0.428,0.727,0.273,0.422,42.9184,63.5688,0.4812,1,1,414.848,457.77,472.626,273492,259,26078,863.163,413.735,48678.955
3079,13,1230,D35-47,380,39,54,13.218,2.921,0.221,0.722,0.728,1,4,0.48,0.714,0.286,0.42,82.3386,85.2732,0.0356,0,0,421.661,436.918,493.778,273639,260,26099,877.772,415.554,48702.891
3080,13,1166,D10-18,380,40,54,15.112,2.566,0.17,0.741,0.75,1,4,0.99,0.692,0.308,0.789,64.1076,76.197,0.1886,0,0,439.047,460.084,485.265,273788,261,26121,840.377,405.243,48727.4
3081,13,1250,D69-77,340,33,49,12.702,2.743,0.216,0.673,0.685,1,3,0.44,0.705,0.295,0.589,80.66,74.965,0.0706,0,0,397.197,422.637,447.826,273930,261,26140,848.541,398.01,48751.275
3082,13,1314,D94-105,420,45,60,14.281,2.042,0.143,0.75,0.761,1,4,0.625,0.679,0.321,0.499,63.6767,90.0695,0.4145,1,1,428.983,459.888,507.031,274080,262,26162,850.538,410.188,48776.521
3083,13,1200,D86-94,460,49,66,14.829,2.295,0.155,0.742,0.753,1,4,0.901,0.725,0.275,0.84,45.5287,94.1785,1.0686,1,1,412.674,439.087,443.419,274229,263,26184,869.918,415.835,48801.392
3084,13,1099,D35-47,260,27,37,12.031,1.842,0.153,0.73,0.741,1,4,0.613,0.682,0.318,0.528,82.3386,64.659,0.2147,1,1,419.669,436.787,470.528,274376,264,26205,856.525,409.243,48826.776
3085,13,1088,D26-35,220,20,31,10.054,2.409,0.24,0.645,0.657,1,3,0.822,0.67,0.33,0.685,48.6032,59.2218,0.2185,1,1,381.399,414.933,449.902,274515,264,26222,810.061,380.296,48850.915
3086,13,1307,D94-105,460,47,66,14.933,3.216,0.215,0.712,0.719,1,4,0.848,0.695,0.305,0.832,90.0695,90.2976,0.0025,0,0,427.864,455.833,486.895,274661,265,26242,822.365,394.646,48874.407
3087,13,1284,D77-86,420,40,60,13.343,3.587,0.269,0.667,0.673,1,3,0.614,0.675,0.325,0.73,64.158,87.4367,0.3628,1,1,396.01,411.843,456.493,274802,265,26260,801.037,380.363,48897.144
