# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=502 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.296906Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2811,12,1050,D58-69,220,14,31,12.62,6.154,0.488,0.452,0.458,0,3,0.067,0.675,0.325,0.24,31.8609,36.7331,0.1529,0,0,342.938,364.099,399.22,241661,227,22210,677.376,304.823,42910.147
2812,12,1210,D10-18,340,24,49,13.84,6.271,0.453,0.49,0.496,0,3,0.219,0.669,0.331,0.255,35.218,54.524,0.5482,1,0,359.242,400.859,416.955,241744,227,22218,737.577,331.621,42928.333
2813,12,1226,D69-77,420,26,60,15.635,7.979,0.51,0.433,0.439,0,3,0.499,0.701,0.299,0.504,45.0339,55.1865,0.2254,1,0,314.839,344.5,367.646,241822,227,22224,698.991,309.647,42943.961
2814,12,1198,D94-105,220,13,31,13.095,6.829,0.521,0.419,0.425,0,3,0.477,0.679,0.321,0.47,28.2855,33.845,0.1965,0,0,335.44,384.774,383.063,241898,227,22230,670.748,297.665,42961.0
2815,12,1027,D69-77,460,29,66,14.354,7.044,0.491,0.439,0.446,0,3,0.024,0.657,0.343,0.268,55.1865,66.3983,0.2032,1,0,324.936,344.364,393.9,241976,227,22236,709.07,314.083,42977.879
2816,12,1310,D69-77,300,22,43,17.833,8.213,0.461,0.512,0.514,0,3,0.267,0.719,0.281,0.469,66.3983,38.4413,0.4211,1,0,346.166,388.042,407.641,242062,227,22244,705.704,323.741,42993.671
2817,12,1263,D86-94,260,16,37,14.748,7.752,0.526,0.432,0.437,0,3,0.475,0.701,0.299,0.541,47.8876,36.1741,0.2446,1,0,329.845,365.378,391.735,242140,227,22250,708.667,312.898,43009.589
2818,12,1235,D35-47,260,17,37,14.912,7.853,0.527,0.459,0.461,0,3,0.279,0.701,0.299,0.425,48.3709,37.1382,0.2322,1,0,339.677,367.623,415.244,242220,227,22257,703.388,315.105,43025.536
2819,12,1157,D26-35,420,29,60,12.498,5.521,0.442,0.483,0.491,0,3,0.166,0.716,0.284,0.364,45.7463,73.939,0.6163,1,0,340.591,378.399,400.001,242303,227,22265,728.358,327.425,43044.659
2820,12,1369,D77-86,260,16,37,15.367,7.884,0.513,0.432,0.438,0,3,0.175,0.682,0.318,0.202,33.3557,34.7159,0.0408,0,0,351.988,367.141,422.388,242381,227,22271,668.701,298.91,43060.404
2821,12,1036,D69-77,340,26,49,14.23,6.021,0.423,0.531,0.535,0,3,0.218,0.69,0.31,0.421,38.4413,55.9763,0.4562,1,0,360.47,401.866,421.747,242469,227,22280,731.948,335.774,43079.16
2822,12,1102,D69-77,380,26,54,13.403,5.946,0.444,0.481,0.489,0,3,0.284,0.686,0.314,0.358,55.9763,62.2277,0.1117,0,0,366.476,395.401,434.522,242552,227,22287,695.67,315.707,43097.719
2823,12,1127,D94-105,420,28,60,14.083,7.382,0.524,0.467,0.468,0,3,0.481,0.71,0.29,0.457,28.2855,64.1515,1.268,1,0,366.505,395.542,427.399,242633,227,22294,672.072,305.225,43114.322
2824,12,1145,D26-35,420,30,60,14.693,6.358,0.433,0.5,0.507,0,3,0.08,0.718,0.282,0.169,73.939,64.3173,0.1301,0,0,337.52,373.598,399.981,242718,227,22302,712.787,324.475,43132.456
2825,12,1325,D35-47,300,19,43,14.605,7.898,0.541,0.442,0.444,0,3,0.211,0.695,0.305,0.405,37.1382,42.703,0.1498,0,0,358.691,380.644,413.678,242797,227,22308,665.19,299.095,43148.24
2826,12,1348,D58-69,340,24,49,16.243,7.256,0.447,0.49,0.496,0,3,0.274,0.677,0.323,0.264,31.8609,46.4585,0.4582,1,0,364.679,396.33,407.686,242880,227,22316,736.014,331.074,43165.146
2827,12,1358,D58-69,260,19,37,16.655,6.753,0.405,0.514,0.522,0,3,0.043,0.697,0.303,0.21,46.4585,35.761,0.2303,1,0,339.13,368.476,415.113,242966,227,22324,704.218,323.503,43182.848
2828,12,1213,D69-77,460,34,66,12.154,5.372,0.442,0.515,0.519,0,3,0.268,0.69,0.31,0.285,55.9763,86.8858,0.5522,1,0,365.206,390.595,401.239,243052,227,22332,755.436,341.675,43202.355
2829,12,1082,D94-105,380,27,54,16.346,7.779,0.476,0.5,0.502,0,3,0.068,0.669,0.331,0.3,64.1515,52.3057,0.1847,0,0,378.627,399.255,420.558,243137,227,22340,690.863,316.802,43218.642
2830,12,1205,D18-26,460,31,66,15.263,7.121,0.467,0.47,0.476,0,3,0.462,0.694,0.306,0.487,62.7801,65.0986,0.0369,0,0,343.684,388.306,403.394,243218,227,22347,677.147,307.456,43235.603
2831,12,1148,D10-18,220,14,31,14.633,7.225,0.494,0.452,0.457,0,3,0.337,0.669,0.331,0.375,54.524,31.6804,0.419,1,0,356.795,394.831,426.325,243298,227,22354,702.528,313.627,43252.32
2832,12,1319,D77-86,420,27,60,16.172,7.869,0.487,0.45,0.456,0,3,0.48,0.718,0.282,0.426,33.3557,54.6044,0.637,1,0,352.116,381.416,388.045,243378,227,22361,676.084,304.129,43268.19
2833,12,1049,D58-69,300,22,43,14.013,6.479,0.462,0.512,0.514,0,3,0.057,0.709,0.291,0.213,35.761,48.9191,0.3679,1,0,381.491,419.861,457.806,243464,227,22369,740.534,335.931,43286.238
2834,12,1179,D69-77,460,30,66,12.808,6.933,0.541,0.455,0.455,0,3,0.328,0.657,0.343,0.54,86.8858,75.9849,0.1255,0,0,336.992,381.854,411.113,243544,227,22376,702.846,314.178,43303.352
2835,12,1311,D69-77,260,20,37,12.319,4.993,0.405,0.541,0.546,0,3,0.194,0.675,0.325,0.265,86.8858,50.0891,0.4235,1,0,349.322,390.377,425.679,243633,227,22385,745.149,341.883,43323.503
2836,12,1033,D94-105,420,31,60,13.637,5.791,0.425,0.517,0.523,0,3,0.226,0.666,0.334,0.25,64.1515,70.8456,0.1043,0,0,339.775,358.947,392.737,243719,227,22393,716.303,328.206,43342.475
2837,12,1293,D35-47,260,17,37,14.717,7.364,0.5,0.459,0.463,0,3,0.438,0.695,0.305,0.57,37.1382,37.6295,0.0132,0,0,313.142,340.105,387.736,243799,227,22400,709.001,317.069,43359.059
2838,12,1056,D47-58,380,24,54,11.823,6.088,0.515,0.444,0.449,0,3,0.313,0.692,0.308,0.316,29.5204,67.0603,1.2717,1,0,312.355,340.79,373.115,243878,227,22407,706.609,313.98,43377.211
2839,12,1172,D10-18,260,20,37,13.249,5.133,0.387,0.541,0.548,0,3,0.05,0.686,0.314,0.232,31.6804,46.5731,0.4701,1,0,374.28,389.527,407.026,243967,227,22416,734.583,338.185,43397.181
2840,12,1161,D86-94,220,15,31,13.859,6.981,0.504,0.484,0.485,0,3,0.308,0.672,0.328,0.483,36.1741,34.9524,0.0338,0,0,364.5,404.648,438.536,244050,227,22424,728.089,327.412,43414.409
2841,12,1034,D35-47,460,29,66,13.885,7.319,0.527,0.439,0.443,0,3,0.259,0.7,0.3,0.268,37.1382,68.6394,0.8482,1,0,360.447,395.766,395.436,244128,227,22430,698.469,310.373,43430.931
2842,12,1041,D58-69,460,36,66,16.217,6.654,0.41,0.545,0.55,0,3,0.24,0.681,0.319,0.465,48.9191,67.7497,0.3849,1,0,374.293,401.947,408.539,244217,227,22439,739.498,340.642,43448.954
2843,12,1379,D58-69,260,19,37,17.996,7.496,0.417,0.514,0.521,0,3,0.392,0.695,0.305,0.438,67.7497,33.0962,0.5115,1,0,337.649,361.92,404.535,244303,227,22447,714.518,327.108,43465.69
2844,12,1251,D18-26,300,20,43,14.061,6.646,0.473,0.465,0.471,0,3,0.099,0.706,0.294,0.212,62.7801,45.7968,0.2705,1,0,341.103,364.997,394.58,244384,227,22454,712.788,319.243,43483.241
2845,12,1323,D94-105,220,17,31,16.238,6.461,0.398,0.548,0.554,0,3,0.069,0.719,0.281,0.157,64.1515,32.4825,0.4937,1,0,392.367,409.058,453.239,244473,227,22463,769.322,351.521,43501.531
2846,12,1231,D10-18,420,30,60,15.652,7.471,0.477,0.5,0.502,0,3,0.198,0.688,0.312,0.221,46.5731,60.3763,0.2964,1,0,355.656,395.676,428.775,244558,227,22471,727.961,329.786,43518.219
2847,12,1214,D69-77,380,28,54,14.673,6.447,0.439,0.519,0.523,0,3,0.386,0.684,0.316,0.401,50.0891,59.7197,0.1923,0,0,332.043,364.852,404.005,244644,227,22479,735.051,335.046,43536.348
2848,12,1071,D86-94,460,32,66,17.898,8.806,0.492,0.485,0.487,0,3,0.417,0.679,0.321,0.463,36.1741,56.6653,0.5665,1,0,361.323,397.201,422.984,244727,227,22487,718.405,324.169,43551.21
2849,12,1371,D47-58,460,31,66,13.742,6.453,0.47,0.47,0.476,0,3,0.393,0.683,0.317,0.525,67.0603,72.3032,0.0782,0,0,322.586,366.608,392.401,244808,227,22494,695.776,313.976,43569.038
2850,12,1217,D69-77,420,31,60,13.64,5.469,0.401,0.517,0.525,0,3,0.116,0.689,0.311,0.268,50.0891,70.8321,0.4141,1,0,359.755,382.029,428.067,244894,227,22502,736.094,335.133,43588.429
2851,12,1129,D10-18,340,28,49,14.33,4.961,0.346,0.571,0.58,0,3,0.178,0.688,0.312,0.243,60.3763,58.5907,0.0296,0,0,356.626,393.994,394.896,244986,227,22512,786.664,361.047,43608.808
2852,12,1374,D86-94,380,29,54,15.891,6.693,0.421,0.537,0.541,0,3,0.116,0.681,0.319,0.165,56.6653,56.4936,0.003,0,0,359.894,381.859,436.568,245074,227,22521,720.82,332.842,43626.729
2853,12,1399,D26-35,260,19,37,15.343,6.866,0.447,0.514,0.517,0,3,0.283,0.724,0.276,0.4,73.939,38.8184,0.475,1,0,382.709,427.735,426.081,245160,227,22529,754.832,341.218,43644.285
2854,12,1239,D10-18,260,19,37,14.851,6.437,0.433,0.514,0.519,0,3,0.073,0.696,0.304,0.312,60.3763,40.1039,0.3358,1,0,344.561,372.598,419.637,245246,227,22537,726.218,331.203,43662.398
2855,12,1146,D10-18,340,28,49,14.224,5.422,0.381,0.571,0.576,0,3,0.189,0.694,0.306,0.291,40.1039,59.0257,0.4718,1,0,362.672,381.066,402.477,245338,227,22547,786.085,360.844,43682.179
2856,12,1044,D94-105,300,24,43,12.384,4.82,0.389,0.558,0.563,0,3,0.069,0.669,0.331,0.174,32.4825,58.8118,0.8106,1,0,365.484,404.736,408.11,245428,227,22557,777.937,355.999,43702.662
2857,12,1284,D58-69,460,33,66,13.573,6.306,0.465,0.5,0.504,0,3,0.482,0.684,0.316,0.645,33.0962,76.2535,1.304,1,0,376.612,396.039,451.911,245513,227,22565,722.368,327.829,43720.864
2858,12,1385,D18-26,460,37,66,12.959,5.246,0.405,0.561,0.564,0,3,0.254,0.673,0.327,0.448,45.7968,86.4516,0.8877,1,0,367.214,416.662,443.064,245604,227,22575,751.081,346.969,43740.808
2859,12,1175,D47-58,460,37,66,13.287,5.14,0.387,0.561,0.566,0,3,0.029,0.728,0.272,0.104,67.0603,84.3156,0.2573,1,0,340.055,358.493,376.065,245695,227,22585,726.456,338.351,43760.889
2860,12,1032,D77-86,420,29,60,15.494,7.345,0.474,0.483,0.488,0,3,0.017,0.644,0.356,0.177,54.6044,59.6453,0.0923,0,0,323.78,355.582,390.367,245778,227,22593,701.087,317.881,43777.641
2861,12,1068,D58-69,220,15,31,14.418,7.087,0.492,0.484,0.486,0,3,0.056,0.689,0.311,0.158,76.2535,33.5981,0.5594,1,0,352.003,388.608,388.172,245861,227,22601,737.802,330.811,43794.731
2862,12,1133,D94-105,340,25,49,12.901,5.576,0.432,0.51,0.516,0,3,0.035,0.676,0.324,0.274,58.8118,60.1054,0.022,0,0,330.801,347.286,363.028,245947,227,22609,696.709,320.379,43813.944
2863,12,1133,D47-58,420,30,60,13.94,6.47,0.464,0.5,0.504,0,3,0.492,0.71,0.29,0.525,84.3156,67.789,0.196,0,0,371.508,402.586,442.785,246032,227,22617,710.903,323.816,43831.932
2864,12,1234,D58-69,300,24,43,15.696,6.451,0.411,0.558,0.561,0,3,0.152,0.663,0.337,0.433,33.5981,46.4027,0.3811,1,0,376.049,421.595,440.736,246122,227,22627,759.198,349.44,43850.295
2865,12,1161,D18-26,340,27,49,14.423,5.117,0.355,0.551,0.56,0,3,0.459,0.651,0.349,0.462,86.4516,56.7101,0.344,1,0,371.663,408.172,422.216,246212,227,22636,745.953,343.736,43870.349
2866,12,1115,D58-69,220,15,31,16.148,7.96,0.493,0.484,0.486,0,3,0.268,0.68,0.32,0.289,46.4027,29.9989,0.3535,1,0,365.987,412.536,408.714,246295,227,22644,723.087,325.661,43886.303
2867,12,1097,D58-69,380,28,54,12.999,5.471,0.421,0.519,0.525,0,3,0.303,0.676,0.324,0.474,29.9989,67.4069,1.247,1,0,370.248,418.377,415.058,246381,227,22652,702.536,323.665,43905.703
2868,12,1181,D94-105,420,29,60,14.281,6.981,0.489,0.483,0.486,0,3,0.207,0.699,0.301,0.236,58.8118,64.7111,0.1003,0,0,318.524,361.912,395.994,246464,227,22660,714.564,322.598,43922.927
2869,12,1358,D94-105,260,20,37,13.121,5.414,0.413,0.541,0.545,0,3,0.491,0.662,0.338,0.59,58.8118,47.0272,0.2004,1,0,368.336,417.388,435.715,246553,227,22669,746.666,342.414,43942.532
2870,12,1308,D26-35,220,18,31,14.068,4.716,0.335,0.581,0.589,0,3,0.061,0.692,0.308,0.223,38.8184,39.0723,0.0065,0,0,349.643,376.185,391.233,246646,227,22679,759.317,352.858,43963.285
2871,12,1313,D69-77,300,22,43,14.832,6.062,0.409,0.512,0.52,0,3,0.269,0.69,0.31,0.4,70.8321,46.2166,0.3475,1,0,349.522,379.204,384.237,246732,227,22687,717.015,327.7,43981.875
2872,12,1281,D94-105,420,30,60,14.229,6.892,0.484,0.5,0.502,0,3,0.199,0.684,0.316,0.203,47.0272,66.416,0.4123,1,0,360.58,396.205,418.453,246817,227,22695,748.385,336.935,43999.315
2873,12,1237,D47-58,420,30,60,13.826,6.469,0.468,0.5,0.503,0,3,0.2,0.679,0.321,0.234,84.3156,68.3498,0.1894,0,0,343.277,376.348,379.688,246902,227,22703,695.78,318.523,44017.305
2874,12,1237,D18-26,380,32,54,13.679,4.342,0.317,0.593,0.602,1,3,0.838,0.721,0.279,0.82,56.7101,70.461,0.2425,1,1,395.288,429.296,437.183,247036,227,22718,775.712,360.388,44038.616
2875,12,1144,D69-77,300,24,43,14.996,5.391,0.359,0.558,0.566,0,3,0.406,0.698,0.302,0.356,46.2166,48.57,0.0509,0,0,375.334,413.327,446.636,247126,227,22728,737.015,341.676,44058.357
2876,12,1120,D94-105,420,32,60,15.49,5.891,0.38,0.533,0.542,0,3,0.341,0.669,0.331,0.413,66.416,63.7472,0.0402,0,0,387.427,406.51,450.86,247214,227,22737,721.647,332.576,44077.299
2877,12,1379,D10-18,420,34,60,14.611,5.613,0.384,0.567,0.572,0,3,0.054,0.686,0.314,0.263,59.0257,70.552,0.1953,0,0,361.318,397.854,429.341,247305,227,22747,737.443,343.105,44096.803
2878,12,1377,D35-47,340,26,49,16.15,6.926,0.429,0.531,0.535,0,3,0.055,0.673,0.327,0.271,68.6394,49.3213,0.2814,1,0,359.621,398.533,422.57,247393,227,22756,758.594,345.1,44114.383
2879,12,1271,D26-35,380,32,54,14.187,4.834,0.341,0.593,0.599,0,3,0.326,0.659,0.341,0.349,38.8184,67.9368,0.7501,1,0,358.491,386.794,403.518,247487,227,22767,774.897,360.103,44135.054
2880,13,1099,D58-69,420,30,60,14.033,5.881,0.419,0.5,0.508,0,3,0.236,0.685,0.315,0.448,67.4069,67.3418,0.001,0,0,360.204,386.402,399.504,247572,227,22775,746.659,336.331,44153.809
2881,13,1184,D77-86,220,18,31,13.436,4.476,0.333,0.581,0.589,0,3,0.103,0.675,0.325,0.331,54.6044,40.9096,0.2508,1,0,403.386,434.007,458.452,247665,227,22785,756.013,351.701,44174.873
2882,13,1170,D35-47,460,39,66,16.669,5.894,0.354,0.591,0.596,0,3,0.381,0.7,0.3,0.523,49.3213,69.8463,0.4161,1,0,380.339,401.892,439.216,247759,227,22796,782.511,362.515,44194.157
2883,13,1349,D18-26,260,18,37,13.279,6.323,0.476,0.486,0.49,0,3,0.217,0.65,0.35,0.427,70.461,43.2653,0.386,1,0,369.918,406.189,412.368,247842,227,22804,720.079,325.001,44212.256
2884,13,1114,D10-18,340,30,49,16.307,5.389,0.33,0.612,0.618,1,3,0.944,0.709,0.291,0.954,59.0257,54.196,0.0818,0,0,386.506,418.767,446.908,247978,227,22820,806.814,374.222,44232.324
2885,13,1006,D35-47,380,29,54,13.813,5.177,0.375,0.537,0.546,0,3,0.348,0.691,0.309,0.528,69.8463,64.9909,0.0695,0,0,358.215,373.383,432.261,248066,227,22829,731.268,336.499,44252.217
2886,13,1274,D58-69,260,21,37,14.893,5.023,0.337,0.568,0.577,0,3,0.159,0.707,0.293,0.362,67.4069,42.8986,0.3636,1,0,391.267,439.535,450.695,248157,227,22839,749.745,347.546,44272.492
2887,13,1218,D86-94,260,19,37,15.666,6.999,0.447,0.514,0.517,0,3,0.364,0.656,0.344,0.517,56.6653,38.0173,0.3291,1,0,330.133,367.85,386.514,248243,227,22847,716.865,327.93,44289.874
2888,13,1243,D58-69,300,25,43,12.919,4.781,0.37,0.581,0.586,0,3,0.476,0.715,0.285,0.494,42.8986,58.0739,0.3537,1,0,356.366,377.884,430.25,248336,227,22857,749.919,349.681,44310.547
2889,13,1081,D58-69,220,17,31,12.757,5.215,0.409,0.548,0.553,0,3,0.354,0.708,0.292,0.35,58.0739,41.3445,0.2881,1,0,356.349,400.741,404.197,248425,227,22866,731.843,338.403,44330.458
2890,13,1166,D18-26,460,38,66,15.958,6.171,0.387,0.576,0.58,0,3,0.0,0.71,0.29,0.245,43.2653,71.5753,0.6543,1,0,346.085,367.837,402.848,248517,227,22876,785.775,361.385,44349.29
2891,13,1193,D47-58,300,25,43,16.21,5.239,0.323,0.581,0.591,0,3,0.042,0.726,0.274,0.142,84.3156,46.2815,0.4511,1,0,371.229,407.977,430.492,248610,227,22886,773.45,357.917,44369.368
2892,13,1239,D86-94,260,22,37,13.383,4.07,0.304,0.595,0.605,1,3,0.436,0.688,0.312,0.446,38.0173,49.398,0.2994,1,1,369.417,387.676,445.67,248744,227,22901,769.994,358.687,44391.045
2893,13,1211,D35-47,340,27,49,15.323,6.26,0.409,0.551,0.555,0,3,0.3,0.681,0.319,0.481,69.8463,53.379,0.2358,1,0,338.504,382.33,392.291,248834,227,22910,779.794,355.581,44409.613
2894,13,1235,D58-69,300,24,43,15.232,5.538,0.364,0.558,0.566,0,3,0.403,0.679,0.321,0.484,41.3445,47.817,0.1566,0,0,345.286,364.793,423.547,248924,227,22920,736.209,341.394,44429.162
2895,13,1229,D10-18,300,25,43,11.966,4.297,0.359,0.581,0.587,0,3,0.354,0.686,0.314,0.525,59.0257,62.6967,0.0622,0,0,394.873,421.862,461.975,249017,227,22930,769.939,356.688,44450.464
2896,13,1060,D10-18,260,21,37,16.059,5.459,0.34,0.568,0.577,0,3,0.097,0.699,0.301,0.17,59.0257,39.7849,0.326,1,0,367.947,401.5,447.508,249108,227,22940,778.003,357.436,44470.173
2897,13,1193,D77-86,260,22,37,16.864,5.317,0.315,0.595,0.604,1,3,0.936,0.688,0.312,0.799,40.9096,39.2017,0.0417,0,0,360.933,397.313,419.989,249242,227,22955,771.569,359.238,44490.229
2898,13,1167,D69-77,260,20,37,13.635,5.312,0.39,0.541,0.548,0,3,0.239,0.666,0.334,0.397,46.2166,45.2533,0.0208,0,0,334.759,362.468,376.564,249331,227,22964,762.917,348.102,44509.967
2899,13,1318,D69-77,340,26,49,13.644,5.966,0.437,0.531,0.534,0,3,0.18,0.666,0.334,0.397,46.2166,58.3791,0.2632,1,0,353.857,388.515,400.082,249419,227,22973,753.728,343.397,44528.796
2900,13,1051,D35-47,420,36,60,14.46,5.236,0.362,0.6,0.604,1,3,0.781,0.68,0.32,0.65,53.379,74.3545,0.393,1,1,375.381,408.522,418.559,249554,227,22989,789.076,366.176,44548.989
2901,13,1250,D58-69,460,38,66,15.088,5.033,0.334,0.576,0.585,0,3,0.32,0.688,0.312,0.364,41.3445,75.703,0.831,1,0,347.92,365.382,393.016,249646,227,22999,758.343,351.784,44569.3
2902,13,1361,D35-47,380,29,54,12.531,5.478,0.437,0.537,0.54,0,3,0.152,0.693,0.307,0.245,74.3545,71.641,0.0365,0,0,363.738,413.479,425.178,249734,227,23008,714.979,330.798,44588.801
2903,13,1124,D47-58,260,22,37,15.555,4.945,0.318,0.595,0.603,1,3,0.988,0.704,0.296,0.766,46.2815,42.5025,0.0817,0,0,353.217,378.277,396.675,249868,227,23023,748.226,351.068,44609.339
2904,13,1361,D26-35,340,26,49,14.087,5.985,0.425,0.531,0.535,0,3,0.462,0.673,0.327,0.586,67.9368,56.5459,0.1677,0,0,363.441,384.561,409.01,249956,227,23032,725.555,333.536,44628.142
2905,13,1070,D58-69,460,42,66,12.784,3.573,0.28,0.636,0.645,1,3,0.835,0.702,0.298,0.726,75.703,96.3511,0.2728,1,1,371.077,389.071,448.177,250094,227,23049,785.856,370.504,44650.715
2906,13,1085,D18-26,340,27,49,14.961,5.959,0.398,0.551,0.556,0,3,0.055,0.647,0.353,0.18,71.5753,54.6717,0.2362,1,0,384.156,399.797,419.749,250184,227,23058,771.8,352.783,44669.675
2907,13,1076,D86-94,300,24,43,12.125,4.436,0.366,0.558,0.566,0,3,0.123,0.656,0.344,0.29,49.398,60.0714,0.2161,1,0,341.58,364.567,412.8,250274,227,23068,748.827,345.811,44690.656
2908,13,1287,D58-69,300,25,43,12.103,4.731,0.391,0.581,0.584,0,3,0.162,0.708,0.292,0.289,96.3511,61.9885,0.3566,1,0,373.222,422.699,417.641,250367,227,23078,748.817,349.295,44711.395
2909,13,1307,D10-18,380,30,54,14.403,5.408,0.375,0.556,0.562,0,3,0.245,0.688,0.312,0.387,39.7849,63.8418,0.6047,1,0,349.151,368.993,397.991,250457,227,23088,752.488,346.704,44731.097
2910,13,1345,D18-26,380,30,54,14.248,5.781,0.406,0.556,0.559,0,3,0.211,0.668,0.332,0.218,54.6717,64.5343,0.1804,0,0,342.389,387.003,413.409,250547,227,23098,761.72,349.935,44750.315
2911,13,1214,D86-94,340,28,49,13.415,4.597,0.343,0.571,0.58,0,3,0.215,0.732,0.268,0.222,60.0714,62.5863,0.0419,0,0,392.068,427.056,463.879,250639,227,23108,779.772,358.634,44771.168
2912,13,1216,D94-105,420,39,60,14.841,4.267,0.287,0.65,0.656,1,3,0.664,0.703,0.297,0.645,66.416,77.0454,0.16,0,0,404.248,439.885,445.197,250779,227,23126,807.936,380.278,44792.921
2913,13,1050,D10-18,300,25,43,15.891,5.909,0.372,0.581,0.586,0,3,0.456,0.663,0.337,0.468,63.8418,47.2105,0.2605,1,0,388.253,405.301,434.336,250872,227,23136,770.503,356.885,44812.128
2914,13,1164,D10-18,260,21,37,14.363,4.937,0.344,0.568,0.576,0,3,0.207,0.71,0.29,0.311,47.2105,44.481,0.0578,0,0,371.402,420.378,444.64,250963,227,23146,778.082,357.464,44832.515
2915,13,1180,D35-47,260,24,37,14.305,4.243,0.297,0.649,0.654,1,3,0.553,0.684,0.316,0.583,74.3545,49.4026,0.3356,1,1,417.287,448.978,494.239,251102,227,23164,780.427,370.447,44854.291
2916,13,1269,D35-47,260,23,37,15.887,4.398,0.277,0.622,0.632,1,3,0.732,0.698,0.302,0.689,49.4026,43.035,0.1289,0,0,370.457,389.795,444.077,251239,227,23181,779.734,366.15,44875.703
2917,13,1143,D94-105,300,26,43,16.355,5.366,0.328,0.605,0.611,1,3,0.936,0.682,0.318,0.855,66.416,47.2321,0.2888,1,1,359.127,403.969,429.543,251374,227,23197,773.741,361.507,44895.755
2918,13,1081,D10-18,220,18,31,15.194,5.227,0.344,0.581,0.588,0,3,0.073,0.683,0.317,0.327,47.2105,36.1758,0.2337,1,0,352.117,377.865,384.507,251467,227,23207,742.259,346.888,44915.844
2919,13,1298,D26-35,260,20,37,16.126,6.61,0.41,0.541,0.545,0,3,0.095,0.662,0.338,0.312,67.9368,38.264,0.4368,1,0,333.198,378.011,399.303,251556,227,23216,756.689,345.922,44933.894
2920,13,1349,D26-35,300,25,43,13.87,5.023,0.362,0.581,0.587,0,3,0.28,0.703,0.297,0.469,38.264,54.0921,0.4137,1,0,388.874,411.249,426.531,251649,227,23226,786.979,362.652,44954.253
2921,13,1034,D86-94,460,36,66,14.001,5.943,0.424,0.545,0.548,0,3,0.419,0.703,0.297,0.588,60.0714,78.471,0.3063,1,0,334.244,350.08,376.598,251738,227,23235,723.409,335.011,44973.199
2922,13,1042,D69-77,420,35,60,15.255,4.95,0.324,0.583,0.593,0,3,0.055,0.717,0.283,0.189,58.3791,69.0206,0.1823,0,0,363.903,407.708,430.807,251831,227,23245,798.758,367.065,44993.664
2923,13,1392,D86-94,340,27,49,12.023,4.558,0.379,0.551,0.558,0,3,0.136,0.684,0.316,0.333,78.471,68.0324,0.133,0,0,371.577,411.906,407.032,251921,227,23254,754.101,346.588,45014.445
2924,13,1084,D86-94,380,32,54,14.903,5.282,0.354,0.593,0.598,0,3,0.434,0.685,0.315,0.421,78.471,64.6735,0.1758,0,0,375.143,416.658,447.685,252015,227,23265,784.62,363.506,45034.534
2925,13,1207,D35-47,460,36,66,14.201,6.006,0.423,0.545,0.549,0,3,0.072,0.683,0.317,0.304,49.4026,77.3655,0.566,1,0,349.889,387.153,391.007,252104,227,23274,720.801,334.099,45053.399
2926,13,1141,D47-58,300,24,43,13.556,5.238,0.386,0.558,0.564,0,3,0.078,0.68,0.32,0.187,46.2815,53.7274,0.1609,0,0,365.491,414.562,412.184,252194,227,23284,772.354,354.045,45073.339
2927,13,1367,D77-86,340,32,49,13.519,3.729,0.276,0.653,0.66,1,3,0.881,0.691,0.309,0.763,40.9096,68.7248,0.6799,1,1,387.21,419.387,429.24,252334,227,23302,824.136,386.407,45095.81
2928,13,1239,D47-58,340,27,49,16.085,6.481,0.403,0.551,0.556,0,3,0.203,0.702,0.298,0.234,46.2815,50.8493,0.0987,0,0,336.157,380.829,396.495,252424,227,23311,737.424,340.751,45114.091
2929,13,1111,D47-58,260,21,37,14.467,5.798,0.401,0.568,0.571,0,3,0.168,0.7,0.3,0.303,46.2815,44.1609,0.0458,0,0,365.748,412.733,415.825,252515,227,23321,737.659,343.316,45133.358
2930,13,1219,D18-26,260,24,37,16.354,4.365,0.267,0.649,0.657,1,3,0.898,0.705,0.295,0.825,54.6717,43.2122,0.2096,1,1,413.802,434.867,474.883,252654,227,23339,823.091,385.379,45154.975
2931,13,1027,D18-26,460,40,66,14.32,5.014,0.35,0.606,0.61,1,3,0.727,0.7,0.3,0.763,43.2122,82.8598,0.9175,1,1,372.308,396.712,422.652,252789,227,23355,807.008,373.362,45175.493
2932,13,1229,D58-69,260,24,37,14.972,4.539,0.303,0.649,0.653,1,3,0.487,0.701,0.299,0.489,61.9885,47.1993,0.2386,1,1,404.915,443.434,453.412,252928,227,23373,807.287,379.848,45196.884
2933,13,1268,D47-58,220,17,31,13.795,5.764,0.418,0.548,0.552,0,3,0.098,0.695,0.305,0.269,46.2815,38.2355,0.1738,0,0,385.434,418.103,442.999,253017,227,23382,724.824,335.946,45216.081
