# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=501 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.225782Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
3069,13,1310,D18-26,340,32,49,14.215,4.224,0.297,0.653,0.658,1,3,0.86,0.69,0.31,0.746,53.9701,65.3606,0.2111,1,1,404.789,441.889,443.163,272511,272,25971,820.86,385.26,48328.538
3070,13,1053,D35-47,300,32,43,13.26,2.028,0.153,0.744,0.754,1,4,0.696,0.694,0.306,0.62,62.8916,68.8288,0.0944,0,0,420.771,453.013,499.159,272660,273,25993,896.239,425.312,48353.767
3071,13,1278,D94-105,380,39,54,12.472,1.848,0.148,0.722,0.735,1,4,0.495,0.692,0.308,0.62,42.4922,90.3731,1.1268,1,1,438.651,476.854,471.458,272807,274,26014,823.422,396.531,48379.098
3072,13,1152,D18-26,420,45,60,18.005,2.844,0.158,0.75,0.759,1,4,0.515,0.677,0.323,0.564,65.3606,71.4386,0.093,0,0,398.21,438.544,449.135,272957,275,26036,849.765,409.918,48403.301
3073,13,1390,D94-105,220,22,31,14.036,2.919,0.208,0.71,0.718,1,4,0.746,0.708,0.292,0.75,90.3731,45.8153,0.493,1,1,400.298,444.33,453.012,273102,276,26056,857.99,406.748,48427.163
3074,13,1302,D69-77,340,32,49,14.632,3.763,0.257,0.653,0.662,1,3,0.464,0.672,0.328,0.583,88.1579,63.4964,0.2797,1,1,405.39,431.512,451.606,273242,276,26074,815.881,383.517,48449.59
3075,13,1121,D58-69,220,21,31,14.227,3.638,0.256,0.677,0.684,1,3,0.879,0.704,0.296,0.909,53.2121,43.5089,0.1823,0,0,378.133,404.36,436.008,273384,276,26093,823.07,389.687,48472.324
3076,13,1091,D77-86,340,36,49,13.812,1.877,0.136,0.735,0.748,1,4,0.667,0.7,0.3,0.648,81.9292,74.0767,0.0958,0,0,390.782,422.6,422.128,273532,277,26114,850.458,407.864,48497.692
3077,13,1280,D10-18,380,35,54,13.82,3.848,0.278,0.648,0.655,1,3,0.954,0.698,0.302,0.944,81.7445,74.6918,0.0863,0,0,419.102,436.944,487.772,273671,277,26132,779.827,370.162,48519.978
3078,13,1197,D94-105,340,35,49,13.269,2.083,0.157,0.714,0.727,1,4,0.805,0.718,0.282,0.789,45.8153,75.3006,0.6436,1,1,386.234,403.897,426.717,273817,278,26152,832.533,398.529,48544.956
3079,13,1025,D35-47,220,21,31,13.67,3.736,0.273,0.677,0.682,1,3,0.757,0.661,0.339,0.735,62.8916,45.2823,0.28,1,1,402.667,426.232,464.931,273959,278,26171,819.974,388.604,48567.564
3080,13,1165,D94-105,380,36,54,15.989,4.129,0.258,0.667,0.674,1,3,0.83,0.724,0.276,0.677,75.3006,66.0176,0.1233,0,0,385.881,417.241,441.888,274100,278,26189,849.601,397.36,48589.596
3081,13,1054,D10-18,340,33,49,16.635,4.245,0.255,0.673,0.681,1,3,0.751,0.716,0.284,0.663,81.7445,57.2393,0.2998,1,1,418.471,457.007,456.155,274242,278,26208,807.132,383.517,48611.518
3082,13,1100,D77-86,420,40,60,13.454,2.951,0.219,0.667,0.678,1,3,0.98,0.715,0.285,0.936,81.9292,86.7172,0.0584,0,0,401.717,444.893,476.683,274383,278,26226,813.158,384.605,48635.081
3083,13,1356,D35-47,380,40,54,13.352,2.321,0.174,0.741,0.749,1,4,0.571,0.676,0.324,0.553,45.2823,86.2381,0.9045,1,1,420.936,467.227,469.459,274532,279,26248,877.255,418.15,48659.908
3084,13,1109,D69-77,380,35,54,15.287,4.548,0.298,0.648,0.654,1,3,0.416,0.662,0.338,0.482,63.4964,67.5241,0.0634,0,0,413.894,459.594,463.27,274671,279,26266,821.366,384.7,48681.284
3085,13,1282,D58-69,260,28,37,16.392,2.822,0.172,0.757,0.764,1,4,0.646,0.706,0.294,0.683,53.2121,48.9519,0.0801,0,0,431.766,463.618,510.534,274821,280,26288,872.351,418.836,48705.556
3086,13,1361,D10-18,380,36,54,14.748,3.198,0.217,0.667,0.678,1,3,0.991,0.702,0.298,0.895,57.2393,71.575,0.2505,1,1,409.057,452.514,450.366,274962,280,26306,824.258,388.49,48728.798
3087,13,1135,D77-86,380,35,54,14.738,4.159,0.282,0.648,0.655,1,3,0.631,0.724,0.276,0.642,81.9292,70.0388,0.1451,0,0,403.215,451.513,453.133,275101,280,26324,782.443,371.077,48750.68
3088,13,1340,D58-69,460,46,66,14.27,3.015,0.211,0.697,0.706,1,4,0.566,0.706,0.294,0.61,53.2121,92.8278,0.7445,1,1,423.412,458.552,476.819,275245,281,26344,837.778,397.768,48774.343
3089,13,1033,D69-77,260,25,37,14.428,3.288,0.228,0.676,0.685,1,3,0.522,0.677,0.323,0.626,63.4964,50.6,0.2031,1,1,430.479,473.261,493.926,275387,281,26363,811.236,385.284,48797.522
3090,13,1246,D77-86,260,27,37,13.599,2.627,0.193,0.73,0.737,1,4,0.846,0.728,0.272,0.868,81.9292,57.2031,0.3018,1,1,441.484,474.438,510.992,275534,282,26384,871.491,414.481,48821.886
3091,13,1028,D35-47,420,43,60,15.324,3.327,0.217,0.717,0.723,1,4,0.517,0.717,0.283,0.474,86.2381,80.7688,0.0634,0,0,419.49,442.447,477.118,275680,283,26404,867.978,411.292,48845.26
3092,13,1194,D10-18,300,32,43,11.678,1.868,0.16,0.744,0.754,1,4,0.922,0.675,0.325,0.834,71.575,78.1516,0.0919,0,0,403.621,431.36,457.449,275829,284,26426,862.483,413.497,48870.697
3093,13,1001,D10-18,380,36,54,13.475,3.024,0.224,0.667,0.678,1,3,0.497,0.703,0.297,0.499,71.575,78.3318,0.0944,0,0,426.802,460.529,462.112,275970,284,26444,813.237,384.633,48894.165
3094,13,1293,D18-26,340,34,49,14.203,3.145,0.221,0.694,0.702,1,4,0.879,0.733,0.267,0.903,65.3606,68.683,0.0508,0,0,386.414,420.546,452.849,276114,284,26463,859.575,404.933,48917.639
3095,13,1165,D86-94,420,44,60,16.968,3.304,0.195,0.733,0.741,1,4,0.558,0.685,0.315,0.693,35.6268,74.3694,1.0875,1,1,443.401,463.658,518.909,276262,285,26484,831.271,400.945,48941.144
3096,13,1336,D26-35,300,30,43,13.486,3.256,0.241,0.698,0.704,1,4,0.671,0.694,0.306,0.608,45.1377,64.1124,0.4204,1,1,412.415,428.033,473.173,276406,286,26504,854.324,403.664,48964.498
3097,13,1396,D77-86,260,26,37,14.876,2.601,0.175,0.703,0.715,1,4,0.997,0.712,0.288,0.833,57.2031,50.6708,0.1142,0,0,399.936,419.38,442.339,276551,287,26524,856.137,405.053,48988.732
3098,13,1188,D69-77,380,38,54,14.106,2.476,0.176,0.704,0.716,1,4,0.448,0.683,0.317,0.398,50.6,78.1925,0.5453,1,1,409.261,434.974,461.699,276696,288,26544,828.428,395.505,49013.136
3099,13,1223,D94-105,380,37,54,15.295,3.388,0.222,0.685,0.695,1,3,0.851,0.682,0.318,0.821,75.3006,70.5563,0.063,0,0,415.528,457.178,447.491,276839,288,26563,842.959,397.813,49036.242
3100,13,1048,D10-18,260,27,37,14.115,2.803,0.199,0.73,0.737,1,4,0.474,0.712,0.288,0.605,71.575,55.1123,0.23,1,1,427.291,477.166,470.083,276986,289,26584,884.89,419.171,49060.376
3101,13,1228,D47-58,420,41,60,14.031,3.482,0.248,0.683,0.69,1,3,0.576,0.719,0.281,0.676,82.0034,84.8189,0.0343,0,0,381.09,412.514,426.369,277129,289,26603,832.656,393.93,49083.349
3102,13,1171,D58-69,220,21,31,12.293,3.109,0.253,0.677,0.684,1,3,0.523,0.676,0.324,0.58,92.8278,50.3543,0.4576,1,1,429.088,471.824,461.023,277271,289,26622,818.704,388.159,49106.773
3103,13,1152,D26-35,260,27,37,11.674,2.016,0.173,0.73,0.739,1,4,0.936,0.705,0.295,0.846,64.1124,66.6359,0.0394,0,0,395.701,417.13,473.192,277418,290,26643,841.964,404.147,49131.93
3104,13,1272,D10-18,460,45,66,14.567,3.219,0.221,0.682,0.692,1,3,0.859,0.683,0.317,0.793,55.1123,89.3169,0.6206,1,1,382.522,425.427,416.487,277561,290,26662,809.867,385.726,49155.236
3105,13,1005,D26-35,220,21,31,14.481,3.558,0.246,0.677,0.685,1,3,0.735,0.676,0.324,0.733,64.1124,42.7473,0.3332,1,1,397.247,440.058,446.22,277703,290,26681,841.704,396.209,49178.076
3106,13,1186,D47-58,300,33,43,16.005,2.25,0.141,0.767,0.777,1,4,0.453,0.67,0.33,0.436,82.0034,58.5535,0.286,1,1,408.808,449.363,462.494,277854,291,26704,891.47,427.131,49203.155
3107,13,1125,D58-69,220,22,31,14.686,3.052,0.208,0.71,0.718,1,4,0.916,0.698,0.302,0.824,50.3543,43.7874,0.1304,0,0,387.288,418.158,434.242,277999,292,26724,853.591,405.209,49226.845
3108,13,1306,D69-77,220,22,31,12.371,2.167,0.175,0.71,0.721,1,4,0.713,0.68,0.32,0.675,78.1925,51.9805,0.3352,1,1,401.307,439.348,438.431,278144,293,26744,864.036,408.864,49251.686
3109,13,1184,D77-86,300,32,43,15.35,2.77,0.18,0.744,0.752,1,4,0.655,0.672,0.328,0.684,57.2031,59.4583,0.0394,0,0,420.644,462.342,465.29,278293,294,26766,877.259,418.668,49275.95
3110,13,1278,D77-86,260,24,37,13.349,3.513,0.263,0.649,0.657,1,3,0.99,0.719,0.281,0.879,57.2031,52.9393,0.0745,0,0,421.291,449.409,469.623,278432,294,26784,826.796,386.676,49298.674
3111,13,1389,D35-47,460,49,66,16.083,3.04,0.189,0.742,0.749,1,4,0.997,0.711,0.289,0.812,86.2381,86.8348,0.0069,0,0,439.246,465.224,482.132,278581,295,26806,871.618,416.43,49322.577
3112,13,1133,D18-26,260,25,37,15.613,3.955,0.253,0.676,0.683,1,3,0.967,0.68,0.32,0.768,65.3606,46.7595,0.2846,1,1,384.586,430.584,461.248,278723,295,26825,840.121,395.394,49344.89
3113,13,1064,D47-58,260,25,37,16.306,4.207,0.258,0.676,0.682,1,3,0.728,0.699,0.301,0.616,58.5535,44.7725,0.2354,1,1,397.794,413.563,440.475,278865,295,26844,853.928,400.226,49366.874
3114,13,1032,D18-26,260,27,37,16.545,2.527,0.153,0.73,0.741,1,4,0.796,0.681,0.319,0.639,46.7595,47.0182,0.0055,0,0,446.449,480.125,498.865,279012,296,26865,872.864,414.962,49391.368
3115,13,1077,D86-94,460,48,66,17.01,2.719,0.16,0.727,0.739,1,4,0.689,0.667,0.333,0.726,74.3694,80.6832,0.0849,0,0,414.809,434.674,474.748,279159,297,26886,865.266,411.934,49415.596
3116,13,1245,D18-26,460,44,66,13.993,3.402,0.243,0.667,0.676,1,3,0.489,0.685,0.315,0.512,46.7595,91.3127,0.9528,1,1,383.9,424.966,442.829,279300,297,26904,827.571,389.65,49438.573
3117,13,1257,D10-18,420,41,60,12.386,2.884,0.233,0.683,0.692,1,3,0.595,0.655,0.345,0.502,89.3169,96.0849,0.0758,0,0,389.874,421.619,432.328,279443,297,26923,834.514,394.58,49462.325
3118,13,1370,D26-35,420,42,60,17.694,4.002,0.226,0.7,0.707,1,4,0.827,0.724,0.276,0.694,42.7473,68.5992,0.6048,1,1,385.39,401.737,420.201,279588,298,26943,837.297,398.054,49484.722
3119,13,1033,D47-58,380,40,54,14.276,2.784,0.195,0.741,0.747,1,4,0.532,0.692,0.308,0.634,44.7725,80.6587,0.8015,1,1,425.887,443.003,472.31,279737,299,26965,865.336,413.979,49508.948
3120,14,1317,D69-77,260,27,37,13.57,2.553,0.188,0.73,0.738,1,4,0.628,0.674,0.326,0.719,51.9805,57.3269,0.1029,0,0,397.575,428.215,436.58,279884,300,26986,887.261,420.001,49533.407
3121,14,1171,D10-18,380,39,54,13.027,2.348,0.18,0.722,0.732,1,4,0.883,0.726,0.274,0.893,89.3169,86.5206,0.0313,0,0,437.647,469.715,485.231,280031,301,27007,839.613,402.198,49558.089
3122,14,1081,D86-94,380,38,54,15.361,3.424,0.223,0.704,0.711,1,4,0.567,0.684,0.316,0.619,74.3694,71.8056,0.0345,0,0,393.892,428.057,466.545,280176,302,27027,840.757,399.82,49581.26
3123,14,1020,D58-69,420,41,60,16.982,3.622,0.213,0.683,0.694,1,3,0.616,0.681,0.319,0.602,50.3543,70.0798,0.3917,1,1,377.164,415.22,441.714,280319,302,27046,837.686,395.69,49604.052
3124,14,1095,D58-69,460,49,66,13.672,2.501,0.183,0.742,0.75,1,4,0.8,0.671,0.329,0.737,70.0798,102.1473,0.4576,1,1,415.79,450.003,471.207,280468,303,27068,882.809,420.347,49628.656
3125,14,1080,D94-105,420,38,60,14.279,4.439,0.311,0.633,0.639,1,3,0.517,0.736,0.264,0.571,75.3006,78.4688,0.0421,0,0,398.007,434.533,467.122,280606,303,27085,815.949,380.582,49650.085
3126,14,1363,D35-47,420,42,60,13.884,2.663,0.192,0.7,0.711,1,4,0.461,0.701,0.299,0.468,86.2381,87.4235,0.0137,0,0,434.453,482.047,489.241,280751,304,27105,832.225,396.279,49674.223
3127,14,1099,D69-77,220,23,31,15.617,2.432,0.156,0.742,0.752,1,4,0.465,0.711,0.289,0.518,51.9805,42.7446,0.1777,0,0,412.986,434.19,478.181,280900,305,27127,853.102,409.876,49698.913
3128,14,1113,D77-86,340,34,49,15.244,3.465,0.227,0.694,0.702,1,4,0.983,0.706,0.294,0.937,57.2031,63.9938,0.1187,0,0,421.665,440.077,494.57,281044,305,27146,853.411,402.776,49721.971
3129,14,1365,D69-77,260,26,37,16.297,3.513,0.216,0.703,0.711,1,4,0.853,0.714,0.286,0.799,51.9805,46.2535,0.1102,0,0,408.922,451.648,474.688,281189,306,27166,842.029,400.116,49745.021
3130,14,1247,D18-26,460,49,66,14.942,2.026,0.136,0.742,0.755,1,4,0.553,0.704,0.296,0.488,91.3127,93.4679,0.0236,0,0,421.973,471.859,476.184,281338,307,27188,856.339,411.082,49770.242
3131,14,1306,D26-35,300,30,43,15.222,3.657,0.24,0.698,0.704,1,4,0.987,0.732,0.268,0.877,68.5992,56.8009,0.172,0,0,415.769,452.561,471.69,281482,308,27208,824.76,393.317,49793.074
3132,14,1400,D86-94,420,44,60,13.892,1.886,0.136,0.733,0.746,1,4,0.671,0.68,0.32,0.643,74.3694,90.8336,0.2214,1,1,394.341,442.838,473.284,281630,309,27229,874.433,416.052,49818.423
3133,14,1387,D58-69,340,32,49,15.22,4.522,0.297,0.653,0.658,1,3,0.876,0.712,0.288,0.699,102.1473,61.0438,0.4024,1,1,390.894,415.486,450.658,281770,309,27247,807.241,380.494,49839.862
3134,14,1370,D69-77,260,25,37,13.336,2.969,0.223,0.676,0.686,1,3,0.423,0.709,0.291,0.441,51.9805,54.7418,0.0531,0,0,381.432,429.615,421.197,281912,309,27266,802.832,382.342,49863.457
3135,14,1235,D10-18,380,37,54,14.084,3.288,0.233,0.685,0.693,1,3,0.818,0.684,0.316,0.867,89.3169,76.6201,0.1422,0,0,410.687,427.584,456.823,282055,309,27285,844.329,398.293,49886.693
3136,14,1123,D10-18,460,48,66,16.416,3.09,0.188,0.727,0.736,1,4,0.517,0.69,0.31,0.52,89.3169,83.5996,0.064,0,0,436.213,473.058,493.384,282202,310,27306,861.595,410.649,49910.44
3137,14,1127,D58-69,300,31,43,13.382,2.014,0.15,0.721,0.734,1,4,0.677,0.716,0.284,0.57,61.0438,66.3939,0.0876,0,0,444.042,475.723,502.282,282349,311,27327,864.143,410.59,49935.548
3138,14,1319,D86-94,340,33,49,15.363,3.848,0.25,0.673,0.681,1,3,0.657,0.661,0.339,0.62,90.8336,61.9779,0.3177,1,1,408.377,440.279,480.911,282491,311,27346,806.725,383.374,49957.986
3139,14,1390,D86-94,260,27,37,14.455,2.854,0.197,0.73,0.737,1,4,0.857,0.682,0.318,0.673,61.9779,53.8155,0.1317,0,0,423.36,460.852,492.711,282638,312,27367,846.248,405.646,49982.054
3140,14,1129,D26-35,300,33,43,14.815,1.554,0.105,0.767,0.78,1,4,0.89,0.673,0.327,0.876,68.5992,63.2584,0.0779,0,0,408.394,430.84,445.253,282789,313,27390,866.469,418.381,50008.038
3141,14,1004,D35-47,340,35,49,11.652,1.984,0.17,0.714,0.726,1,4,0.744,0.682,0.318,0.73,86.2381,85.7525,0.0056,0,0,412.161,434.662,489.188,282935,314,27410,855.092,406.425,50033.145
3142,14,1140,D94-105,460,48,66,12.798,2.62,0.205,0.727,0.734,1,4,0.591,0.715,0.285,0.632,75.3006,107.232,0.4241,1,1,435.094,475.068,466.31,283082,315,27431,882.009,417.794,50057.503
3143,14,1194,D35-47,380,38,54,17.852,3.999,0.224,0.704,0.711,1,4,0.47,0.707,0.293,0.497,86.2381,61.785,0.2836,1,1,437.568,469.939,508.571,283227,316,27451,868.522,409.538,50079.926
3144,14,1261,D58-69,340,36,49,13.169,2.478,0.188,0.735,0.742,1,4,0.753,0.713,0.287,0.692,61.0438,77.6907,0.2727,1,1,449.362,492.833,528.859,283375,317,27472,839.554,404.048,50104.513
3145,14,1173,D58-69,260,25,37,12.34,2.776,0.225,0.676,0.686,1,3,0.84,0.7,0.3,0.758,77.6907,59.1604,0.2385,1,1,413.633,449.098,444.335,283517,317,27491,832.95,392.884,50128.359
3146,14,1400,D69-77,220,23,31,16.561,3.073,0.186,0.742,0.749,1,4,0.634,0.71,0.29,0.648,51.9805,40.3091,0.2245,1,1,443.647,492.233,510.897,283666,318,27513,856.344,411.011,50152.216
3147,14,1105,D94-105,420,44,60,14.505,2.819,0.194,0.733,0.741,1,4,0.508,0.702,0.298,0.498,107.232,86.9978,0.1887,0,0,411.528,429.389,475.604,283814,319,27534,854.749,409.162,50176.351
3148,14,1379,D77-86,460,45,66,14.88,3.79,0.255,0.682,0.688,1,3,0.531,0.672,0.328,0.597,57.2031,87.4432,0.5286,1,1,393.724,431.813,446.084,283957,319,27553,835.919,394.844,50198.916
3149,14,1209,D94-105,340,37,49,16.915,2.819,0.167,0.755,0.763,1,4,0.485,0.669,0.331,0.551,107.232,61.9187,0.4226,1,1,430.013,470.017,508.662,284107,320,27575,891.537,425.303,50223.182
3150,14,1139,D35-47,420,43,60,13.258,2.975,0.224,0.717,0.723,1,4,0.756,0.684,0.316,0.624,61.785,93.3568,0.511,1,1,415.668,456.222,460.32,284253,321,27595,850.73,405.256,50247.014
3151,14,1232,D26-35,380,35,54,12.898,3.264,0.253,0.648,0.658,1,3,0.659,0.668,0.332,0.561,68.5992,80.0311,0.1666,0,0,390.231,426.016,429.637,284392,321,27613,822.84,385.216,50270.06
3152,14,1072,D35-47,340,36,49,14.932,2.861,0.192,0.735,0.742,1,4,0.638,0.7,0.3,0.512,93.3568,68.5175,0.2661,1,1,446.956,471.274,505.816,284540,322,27634,843.272,405.349,50294.149
3153,14,1222,D35-47,420,40,60,16.7,4.165,0.249,0.667,0.675,1,3,0.947,0.659,0.341,0.729,68.5175,69.8596,0.0196,0,0,406.741,437.522,467.446,284681,322,27652,805.376,381.882,50316.135
3154,14,1379,D26-35,460,48,66,13.582,2.166,0.159,0.727,0.739,1,4,0.778,0.724,0.276,0.741,68.5992,101.0488,0.473,1,1,424.251,440.014,502.179,284828,323,27673,877.23,416.121,50341.083
3155,14,1227,D35-47,300,31,43,14.573,2.498,0.171,0.721,0.732,1,4,0.588,0.665,0.335,0.706,68.5175,60.9693,0.1102,0,0,445.767,471.677,505.565,284975,324,27694,875.358,414.515,50365.561
3156,14,1368,D69-77,340,33,49,14.739,3.111,0.211,0.673,0.685,1,3,0.551,0.704,0.296,0.45,40.3091,64.602,0.6027,1,1,383.613,417.233,458.96,285117,324,27713,818.114,387.36,50388.958
3157,14,1169,D18-26,300,27,43,13.778,4.202,0.305,0.628,0.635,1,3,0.965,0.69,0.31,0.901,91.3127,57.7039,0.3681,1,1,365.53,401.556,419.662,285254,324,27730,791.944,371.366,50410.662
3158,14,1181,D18-26,420,39,60,14.054,4.027,0.287,0.65,0.656,1,3,0.581,0.684,0.316,0.699,57.7039,81.3615,0.41,1,1,385.515,432.083,419.288,285394,324,27748,800.419,377.646,50432.727
3159,14,1369,D10-18,420,41,60,14.826,3.03,0.204,0.683,0.695,1,3,0.46,0.722,0.278,0.574,89.3169,80.2705,0.1013,0,0,409.16,447.974,482.454,285537,324,27767,842.499,397.375,50456.288
3160,14,1289,D35-47,300,31,43,13.294,2.639,0.198,0.721,0.729,1,4,0.833,0.711,0.289,0.689,68.5175,66.8322,0.0246,0,0,402.907,438.422,466.307,285684,325,27788,881.342,416.609,50480.583
3161,14,1148,D69-77,220,21,31,15.314,3.45,0.225,0.677,0.687,1,3,0.46,0.665,0.335,0.41,64.602,40.4212,0.3743,1,1,432.038,476.504,502.362,285826,325,27807,854.753,400.777,50503.563
3162,14,1278,D94-105,300,32,43,13.663,2.176,0.159,0.744,0.754,1,4,0.618,0.682,0.318,0.603,61.9187,66.7982,0.0788,0,0,430.606,446.05,477.779,285975,326,27829,873.429,417.328,50528.599
3163,14,1036,D26-35,300,27,43,16.946,4.804,0.283,0.628,0.637,1,3,0.98,0.685,0.315,0.969,101.0488,46.9146,0.5357,1,1,406.712,450.209,465.57,286112,326,27846,794.892,372.398,50549.522
3164,14,1261,D58-69,420,43,60,13.705,2.862,0.209,0.717,0.724,1,4,0.855,0.686,0.314,0.787,59.1604,90.3105,0.5265,1,1,401.845,444.779,439.033,286258,327,27866,864.321,410.012,50573.502
3165,14,1310,D26-35,420,44,60,13.281,2.005,0.151,0.733,0.745,1,4,0.631,0.728,0.272,0.553,46.9146,95.0098,1.0252,1,1,415.283,453.566,480.027,286406,328,27887,845.161,405.806,50598.695
3166,14,1396,D58-69,380,34,54,14.112,4.504,0.319,0.63,0.635,1,3,0.91,0.722,0.278,0.896,90.3105,71.5135,0.2081,1,1,407.459,450.079,467.727,286543,328,27904,798.366,373.873,50620.017
3167,14,1026,D58-69,420,45,60,11.547,1.318,0.114,0.75,0.764,1,4,0.578,0.726,0.274,0.511,71.5135,111.3911,0.5576,1,1,418.519,448.935,449.259,286693,329,27926,890.271,424.095,50646.204
3168,14,1095,D58-69,420,44,60,13.579,2.157,0.159,0.733,0.744,1,4,0.665,0.674,0.326,0.593,111.3911,92.9254,0.1658,0,0,402.127,450.852,443.231,286841,330,27947,834.818,402.186,50671.2
3169,14,1058,D35-47,260,27,37,14.627,2.262,0.155,0.73,0.741,1,4,0.661,0.697,0.303,0.597,68.5175,53.1848,0.2238,1,1,413.335,440.474,458.435,286988,331,27968,851.511,407.488,50696.038
3170,14,1159,D10-18,340,34,49,14.876,2.994,0.201,0.694,0.704,1,4,0.451,0.716,0.284,0.453,89.3169,65.5763,0.2658,1,1,392.654,421.215,446.711,287132,331,27987,840.778,398.354,50719.709
3171,14,1297,D69-77,300,27,43,13.25,3.781,0.285,0.628,0.637,1,3,0.831,0.7,0.3,0.735,40.4212,60.0017,0.4844,1,1,389.297,430.63,456.09,287269,331,28004,793.355,371.86,50741.961
3172,14,1006,D94-105,420,39,60,15.36,3.932,0.256,0.65,0.659,1,3,0.717,0.695,0.305,0.798,61.9187,74.4445,0.2023,1,1,390.607,430.073,437.041,287409,331,28022,837.626,390.669,50764.149
3173,14,1194,D10-18,460,46,66,12.204,3.005,0.246,0.697,0.703,1,4,0.896,0.7,0.3,0.881,65.5763,108.5455,0.6553,1,1,385.422,420.514,443.417,287553,332,28042,858.711,405.094,50787.825
3174,14,1322,D26-35,380,39,54,12.564,1.921,0.153,0.722,0.735,1,4,0.778,0.729,0.271,0.659,95.0098,89.7084,0.0558,0,0,397.838,420.517,466.363,287700,333,28063,878.898,415.948,50813.061
3175,14,1098,D10-18,380,36,54,14.09,3.364,0.239,0.667,0.676,1,3,0.976,0.678,0.322,0.876,108.5455,74.9149,0.3098,1,1,375.071,408.628,421.653,287841,333,28081,802.801,380.981,50836.088
3176,14,1122,D58-69,460,41,66,14.387,4.428,0.308,0.621,0.628,1,3,0.507,0.688,0.312,0.509,111.3911,84.0392,0.2455,1,1,388.323,418.695,424.1,287978,333,28098,816.219,378.858,50857.459
3177,14,1089,D94-105,340,36,49,14.428,2.507,0.174,0.735,0.744,1,4,0.916,0.708,0.292,0.765,74.4445,70.9131,0.0474,0,0,431.585,472.56,505.915,288126,334,28119,838.007,403.507,50882.008
3178,14,1159,D10-18,380,38,54,14.094,2.774,0.197,0.704,0.714,1,4,0.5,0.679,0.321,0.509,74.9149,78.2579,0.0446,0,0,423.719,471.851,468.67,288271,335,28139,832.18,396.818,50906.024
3179,14,1165,D69-77,460,42,66,15.681,4.514,0.288,0.636,0.644,1,3,0.901,0.671,0.329,0.814,60.0017,78.5516,0.3092,1,1,374.187,419.621,452.972,288409,335,28156,814.509,380.533,50927.374
3180,14,1171,D94-105,300,32,43,13.689,2.143,0.157,0.744,0.754,1,4,0.828,0.721,0.279,0.687,74.4445,66.6688,0.1044,0,0,450.091,465.821,515.536,288558,336,28178,846.03,407.738,50952.454
3181,14,1286,D58-69,380,39,54,12.674,1.937,0.153,0.722,0.735,1,4,0.466,0.682,0.318,0.621,84.0392,88.9267,0.0582,0,0,417.743,446.139,479.164,288705,337,28199,849.721,405.736,50977.668
3182,14,1161,D35-47,300,32,43,16.09,2.538,0.158,0.744,0.754,1,4,0.44,0.691,0.309,0.524,53.1848,56.7224,0.0665,0,0,420.129,456.451,456.002,288854,338,28221,848.132,408.474,51002.234
3183,14,1041,D35-47,300,27,43,14.777,4.278,0.289,0.628,0.636,1,3,0.709,0.681,0.319,0.603,53.1848,53.7997,0.0116,0,0,402.295,443.368,482.284,288991,338,28238,808.861,377.287,51023.841
3184,14,1214,D35-47,300,28,43,14.169,3.494,0.247,0.651,0.661,1,3,0.545,0.726,0.274,0.499,53.1848,57.7247,0.0854,0,0,375.373,395.779,414.7,289131,338,28256,796.949,376.607,51046.606
3185,14,1379,D35-47,380,38,54,14.489,3.065,0.212,0.704,0.712,1,4,0.968,0.709,0.291,0.97,53.1848,76.1282,0.4314,1,1,436.401,459.634,507.747,289276,339,28276,828.615,395.571,51070.243
3186,14,1039,D58-69,420,38,60,16.428,4.53,0.276,0.633,0.642,1,3,0.606,0.674,0.326,0.716,84.0392,68.2034,0.1884,0,0,376.276,424.116,444.286,289414,339,28293,776.106,366.637,51091.555
3187,14,1224,D26-35,220,21,31,15.145,4.007,0.265,0.677,0.683,1,3,0.537,0.715,0.285,0.5,95.0098,40.8731,0.5698,1,1,397.713,414.605,436.467,289556,339,28312,848.631,398.634,51113.81
3188,14,1064,D94-105,380,39,54,13.318,2.859,0.215,0.722,0.729,1,4,0.897,0.658,0.342,0.771,74.4445,84.6312,0.1368,0,0,411.368,437.061,481.487,289703,340,28333,872.878,413.841,51137.826
3189,14,1086,D10-18,220,19,31,13.697,4.671,0.341,0.613,0.618,1,3,0.57,0.703,0.297,0.481,74.9149,41.7836,0.4423,1,1,374.127,407.222,446.334,289839,340,28349,804.058,373.356,51158.832
3190,14,1365,D69-77,460,46,66,11.909,2.599,0.218,0.697,0.705,1,4,0.667,0.671,0.329,0.546,78.5516,111.2332,0.4161,1,1,383.435,406.736,452.157,289983,341,28369,858.263,404.938,51183.036
