# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=505 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.499430Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2621,11,1206,D94-105,380,12,54,14.93,11.901,0.797,0.222,0.22,0,2,0.041,0.656,0.344,0.098,23.7191,38.0222,0.603,1,0,281.623,313.329,344.751,228661,215,21379,559.63,229.204,40444.829
2622,11,1019,D18-26,380,10,54,14.324,11.772,0.822,0.185,0.184,0,1,0.209,0.665,0.335,0.371,19.904,37.2651,0.8722,1,0,280.389,324.4,316.983,228714,215,21380,522.963,210.815,40454.036
2623,11,1178,D94-105,300,10,43,13.386,10.036,0.75,0.233,0.234,0,2,0.074,0.699,0.301,0.12,38.0222,34.0485,0.1045,0,0,298.03,328.73,366.8,228772,215,21382,554.681,229.022,40465.785
2624,11,1283,D26-35,300,11,43,13.87,9.993,0.72,0.256,0.258,0,2,0.398,0.673,0.327,0.402,34.9574,34.1106,0.0242,0,0,273.125,313.65,339.324,228832,215,21385,594.156,246.327,40477.729
2625,11,1380,D10-18,300,12,43,16.161,11.361,0.703,0.279,0.281,0,2,0.1,0.671,0.329,0.325,36.2181,30.3701,0.1615,0,0,305.537,325.845,377.066,228894,215,21388,602.04,252.574,40488.034
2626,11,1001,D86-94,300,12,43,12.799,9.017,0.704,0.279,0.281,0,2,0.384,0.664,0.336,0.565,26.1897,38.3458,0.4642,1,0,299.818,329.198,357.342,228956,215,21391,558.695,237.404,40501.386
2627,11,1249,D26-35,260,8,37,12.578,10.436,0.83,0.216,0.212,0,2,0.355,0.7,0.3,0.546,34.9574,30.5751,0.1254,0,0,254.331,280.43,295.526,229012,215,21393,563.135,229.53,40512.517
2628,11,1317,D18-26,420,10,60,16.898,14.775,0.874,0.167,0.163,0,1,0.181,0.665,0.335,0.37,37.2651,33.8314,0.0921,0,0,239.29,287.834,278.568,229063,215,21394,526.019,209.107,40517.709
2629,11,1088,D18-26,420,11,60,14.179,11.353,0.801,0.183,0.185,0,1,0.486,0.655,0.345,0.661,37.2651,41.4777,0.113,0,0,248.295,289.301,323.381,229116,215,21395,537.485,215.62,40527.45
2630,11,1157,D94-105,340,10,49,15.125,12.588,0.832,0.204,0.2,0,2,0.081,0.708,0.292,0.272,38.0222,32.5902,0.1429,0,0,270.73,310.672,310.634,229171,215,21397,567.242,229.147,40535.711
2631,11,1325,D58-69,260,10,37,14.917,10.869,0.729,0.27,0.27,0,2,0.433,0.641,0.359,0.435,42.3646,28.1247,0.3361,1,0,275.301,320.676,319.49,229233,215,21400,579.393,243.328,40546.602
2632,11,1057,D69-77,300,10,43,14.399,11.511,0.799,0.233,0.229,0,2,0.267,0.665,0.335,0.287,49.7173,31.6525,0.3634,1,0,247.279,293.74,317.005,229291,215,21402,585.215,239.709,40556.433
2633,11,1059,D35-47,300,9,43,13.515,10.941,0.81,0.209,0.207,0,2,0.352,0.704,0.296,0.366,26.3002,32.4631,0.2343,1,0,283.305,314.384,339.975,229346,215,21404,559.401,227.186,40566.866
2634,11,1236,D58-69,300,8,43,14.667,12.308,0.839,0.186,0.184,0,1,0.428,0.668,0.332,0.549,28.1247,28.7732,0.0231,0,0,226.004,246.378,304.448,229399,215,21405,544.032,218.318,40575.381
2635,11,1117,D10-18,380,13,54,15.645,12.347,0.789,0.241,0.238,0,2,0.101,0.657,0.343,0.339,36.2181,37.3922,0.0324,0,0,253.286,285.171,319.877,229458,215,21407,548.261,228.002,40584.174
2636,11,1372,D58-69,220,9,31,13.332,9.357,0.702,0.29,0.291,0,2,0.411,0.664,0.336,0.453,28.1247,27.4751,0.0231,0,0,281.565,327.846,344.878,229522,215,21410,580.991,246.895,40597.152
2637,11,1326,D86-94,460,13,66,14.951,12.1,0.809,0.197,0.196,0,1,0.123,0.637,0.363,0.328,38.3458,44.0812,0.1496,0,0,242.346,263.311,288.532,229576,215,21412,565.718,227.547,40606.003
2638,11,1180,D86-94,380,12,54,15.26,11.613,0.761,0.222,0.224,0,2,0.4,0.696,0.304,0.472,38.3458,37.1997,0.0299,0,0,278.61,307.668,315.019,229633,215,21414,553.34,227.002,40615.639
2639,11,1289,D10-18,300,12,43,12.512,8.887,0.71,0.279,0.28,0,2,0.075,0.667,0.333,0.33,36.2181,39.2278,0.0831,0,0,275.875,293.888,340.139,229695,215,21417,573.908,242.728,40629.16
2640,12,1347,D86-94,220,6,31,14.376,11.661,0.811,0.194,0.193,0,1,0.257,0.665,0.335,0.422,38.3458,21.8003,0.4315,1,0,250.833,266.051,285.843,229749,215,21419,531.002,214.883,40638.562
2641,12,1343,D77-86,260,10,37,14.753,10.995,0.745,0.27,0.269,0,2,0.321,0.648,0.352,0.49,23.0032,28.4377,0.2362,1,0,300.866,349.773,355.706,229811,215,21422,586.341,245.76,40649.291
2642,12,1294,D35-47,300,8,43,11.044,9.041,0.819,0.186,0.186,0,1,0.195,0.675,0.325,0.423,32.4631,38.2122,0.1771,0,0,273.09,311.489,341.733,229864,215,21423,509.855,206.356,40662.054
2643,12,1077,D94-105,260,8,37,15.6,12.316,0.789,0.216,0.216,0,2,0.087,0.662,0.338,0.167,38.0222,24.6526,0.3516,1,0,278.858,300.202,327.053,229920,215,21425,564.034,229.844,40670.74
2644,12,1011,D94-105,420,13,60,13.698,10.997,0.803,0.217,0.215,0,2,0.24,0.649,0.351,0.301,24.6526,45.386,0.841,1,0,266.228,302.916,326.066,229976,215,21427,545.098,223.284,40681.144
2645,12,1393,D69-77,380,14,54,11.581,8.847,0.764,0.259,0.257,0,2,0.021,0.688,0.312,0.255,31.6525,52.0334,0.6439,1,0,292.09,335.614,324.146,230036,215,21430,590.502,245.565,40694.598
2646,12,1365,D26-35,300,13,43,15.344,10.731,0.699,0.302,0.302,0,2,0.34,0.662,0.338,0.347,34.9574,33.1606,0.0514,0,0,273.498,304.342,338.659,230101,215,21433,587.065,250.822,40705.862
2647,12,1232,D26-35,420,18,60,13.5,9.541,0.707,0.3,0.299,0,2,0.139,0.665,0.335,0.225,34.9574,52.5759,0.504,1,0,291.194,324.71,347.335,230166,215,21436,576.943,246.93,40718.659
2648,12,1400,D47-58,380,16,54,14.341,10.247,0.715,0.296,0.295,0,2,0.297,0.676,0.324,0.492,44.7385,44.5265,0.0047,0,0,272.36,305.892,314.004,230230,215,21439,592.602,251.855,40730.515
2649,12,1161,D94-105,340,11,49,12.71,9.556,0.752,0.224,0.227,0,2,0.159,0.694,0.306,0.396,45.386,40.1081,0.1163,0,0,253.963,272.127,296.836,230287,215,21441,562.067,230.397,40742.84
2650,12,1345,D58-69,220,7,31,13.867,11.12,0.802,0.226,0.223,0,2,0.32,0.649,0.351,0.345,28.1247,23.8388,0.1524,0,0,272.059,306.715,306.774,230344,215,21443,569.325,233.135,40753.139
2651,12,1378,D35-47,340,15,49,12.135,8.281,0.682,0.306,0.307,0,2,0.146,0.675,0.325,0.395,32.4631,47.7958,0.4723,1,0,292.705,319.983,327.566,230409,215,21446,583.48,250.136,40767.61
2652,12,1132,D18-26,220,6,31,17.289,14.583,0.843,0.194,0.19,0,1,0.386,0.704,0.296,0.367,37.2651,18.1269,0.5136,1,0,264.736,285.326,342.121,230463,215,21448,533.538,215.77,40773.214
2653,12,1254,D69-77,420,16,60,14.792,10.607,0.717,0.267,0.268,0,2,0.478,0.676,0.324,0.617,52.0334,45.5559,0.1245,0,0,252.765,298.106,293.695,230524,215,21451,592.848,247.497,40784.425
2654,12,1267,D77-86,460,16,66,12.863,9.753,0.758,0.242,0.242,0,2,0.127,0.655,0.345,0.396,28.4377,55.2028,0.9412,1,0,288.646,324.201,321.125,230583,215,21453,542.62,226.281,40796.6
2655,12,1025,D94-105,420,14,60,13.773,10.921,0.793,0.233,0.231,0,2,0.159,0.674,0.326,0.253,45.386,46.3855,0.022,0,0,295.59,316.6,354.919,230641,215,21455,532.582,221.404,40807.204
2656,12,1172,D77-86,460,14,66,10.273,8.179,0.796,0.212,0.211,0,2,0.461,0.706,0.294,0.418,55.2028,65.7862,0.1917,0,0,285.482,302.534,352.59,230697,215,21457,547.839,223.562,40821.243
2657,12,1308,D86-94,460,19,66,13.694,9.744,0.712,0.288,0.288,0,2,0.401,0.648,0.352,0.578,21.8003,55.7152,1.5557,1,0,312.039,348.807,383.3,230760,215,21460,572.555,243.576,40833.703
2658,12,1329,D69-77,300,12,43,13.762,10.259,0.745,0.279,0.277,0,2,0.495,0.666,0.334,0.634,52.0334,35.6647,0.3146,1,0,284.21,299.627,330.175,230822,215,21463,562.292,238.663,40845.441
2659,12,1332,D26-35,300,11,43,14.74,10.807,0.733,0.256,0.257,0,2,0.058,0.643,0.357,0.201,52.5759,32.0979,0.3895,1,0,274.863,302.837,351.503,230882,215,21466,562.526,235.256,40856.327
2660,12,1135,D26-35,340,12,49,13.218,10.305,0.78,0.245,0.242,0,2,0.321,0.704,0.296,0.376,32.0979,39.8637,0.2419,1,0,267.657,315.955,299.988,230941,215,21468,546.207,227.907,40867.799
2661,12,1057,D10-18,220,7,31,15.097,11.667,0.773,0.226,0.226,0,2,0.202,0.68,0.32,0.444,36.2181,21.8959,0.3954,1,0,264.935,295.791,297.548,230998,215,21470,535.065,221.144,40877.387
2662,12,1058,D94-105,220,9,31,15.501,10.464,0.675,0.29,0.294,0,2,0.111,0.694,0.306,0.198,45.386,23.6303,0.4793,1,0,313.601,361.067,367.222,231062,215,21473,566.125,241.692,40888.926
2663,12,1187,D94-105,340,11,49,14.639,11.435,0.781,0.224,0.224,0,2,0.48,0.688,0.312,0.569,23.6303,34.8234,0.4737,1,0,264.507,308.247,337.828,231119,215,21475,574.976,234.915,40898.808
2664,12,1310,D10-18,260,8,37,14.393,11.034,0.767,0.216,0.218,0,2,0.118,0.671,0.329,0.212,21.8959,26.7211,0.2204,1,0,263.659,311.913,324.254,231175,215,21477,543.055,222.502,40909.161
2665,12,1038,D35-47,380,14,54,15.904,11.555,0.727,0.259,0.261,0,2,0.07,0.678,0.322,0.323,47.7958,37.8874,0.2073,1,0,247.816,290.293,318.455,231235,215,21480,574.338,239.907,40919.095
2666,12,1085,D58-69,380,14,54,13.863,10.192,0.735,0.259,0.26,0,2,0.334,0.649,0.351,0.39,28.1247,43.4674,0.5455,1,0,264.29,293.813,324.892,231295,215,21483,571.589,238.945,40930.801
2667,12,1197,D26-35,260,9,37,15.734,12.334,0.784,0.243,0.241,0,2,0.276,0.658,0.342,0.498,39.8637,25.5418,0.3593,1,0,286.81,325.267,338.515,231354,215,21485,572.91,237.005,40939.626
2668,12,1147,D26-35,260,9,37,14.531,10.932,0.752,0.243,0.244,0,2,0.33,0.678,0.322,0.478,25.5418,27.6552,0.0827,0,0,291.751,310.336,341.522,231413,215,21487,567.911,235.255,40950.275
2669,12,1239,D35-47,380,18,54,12.396,8.055,0.65,0.333,0.335,0,2,0.016,0.686,0.314,0.301,37.8874,54.4993,0.4385,1,0,309.61,359.526,374.257,231481,215,21491,633.232,271.631,40965.203
2670,12,1277,D86-94,380,13,54,13.668,10.624,0.777,0.241,0.239,0,2,0.356,0.676,0.324,0.552,55.7152,42.7989,0.2318,1,0,268.907,304.173,335.203,231540,215,21493,585.085,240.891,40976.236
2671,12,1262,D86-94,420,17,60,11.652,8.311,0.713,0.283,0.284,0,2,0.437,0.708,0.292,0.547,42.7989,59.3637,0.387,1,0,314.743,355.54,362.863,231603,215,21496,562.945,239.531,40990.532
2672,12,1138,D26-35,300,14,43,13.006,8.755,0.673,0.326,0.326,0,2,0.431,0.688,0.312,0.423,25.5418,40.5303,0.5868,1,0,290.437,310.186,356.616,231670,215,21500,636.341,271.556,41004.504
2673,12,1372,D26-35,420,19,60,14.848,9.793,0.66,0.317,0.319,0,2,0.045,0.658,0.342,0.345,40.5303,49.0389,0.2099,1,0,286.772,328.02,336.236,231736,215,21504,593.88,255.358,41017.073
2674,12,1129,D58-69,260,9,37,15.917,11.818,0.742,0.243,0.245,0,2,0.421,0.658,0.342,0.503,43.4674,25.2483,0.4191,1,0,291.234,314.835,323.005,231795,215,21506,550.352,229.11,41026.57
2675,12,1339,D86-94,460,20,66,13.911,9.907,0.712,0.303,0.302,0,2,0.041,0.645,0.355,0.25,59.3637,56.1445,0.0542,0,0,282.016,312.629,328.727,231860,215,21509,629.159,265.66,41038.91
2676,12,1002,D10-18,340,13,49,12.988,9.769,0.752,0.265,0.264,0,2,0.483,0.679,0.321,0.558,26.7211,41.9118,0.5685,1,0,291.346,308.285,322.356,231921,215,21512,572.58,240.199,41051.202
2677,12,1252,D94-105,340,17,49,13.117,8.659,0.66,0.347,0.346,0,2,0.393,0.666,0.334,0.456,34.8234,47.0255,0.3504,1,0,322.705,341.223,383.951,231990,215,21516,648.64,279.065,41065.427
2678,12,1292,D47-58,380,14,54,11.338,8.802,0.776,0.259,0.256,0,2,0.353,0.667,0.333,0.359,44.7385,53.1488,0.188,0,0,292.85,325.895,329.147,232050,215,21519,602.468,249.753,41078.94
2679,12,1186,D86-94,220,9,31,12.34,8.723,0.707,0.29,0.291,0,2,0.208,0.638,0.362,0.479,59.3637,29.6819,0.5,1,0,285.07,316.513,356.84,232114,215,21522,574.525,244.632,41092.742
2680,12,1225,D26-35,380,18,54,15.605,9.681,0.62,0.333,0.338,0,2,0.282,0.691,0.309,0.344,49.0389,43.2922,0.1172,0,0,290.764,336.331,342.098,232182,215,21526,638.931,273.626,41105.557
2681,12,1343,D94-105,460,17,66,14.863,10.619,0.714,0.258,0.26,0,2,0.125,0.682,0.318,0.357,47.0255,48.946,0.0408,0,0,270.478,304.309,338.845,232242,215,21529,561.817,235.272,41116.697
2682,12,1295,D94-105,220,9,31,14.911,10.437,0.7,0.29,0.291,0,2,0.329,0.676,0.324,0.288,47.0255,24.5654,0.4776,1,0,288.619,321.863,321.769,232306,215,21532,614.239,258.532,41128.27
2683,12,1045,D86-94,340,16,49,17.265,11.404,0.661,0.327,0.328,0,2,0.217,0.708,0.292,0.231,29.6819,34.6543,0.1675,0,0,320.384,362.337,355.69,232373,215,21536,603.276,260.126,41138.804
2684,12,1176,D69-77,260,10,37,14.363,10.327,0.719,0.27,0.271,0,2,0.067,0.683,0.317,0.247,35.6647,29.2095,0.181,0,0,297.522,319.983,328.98,232435,215,21539,581.68,244.129,41150.401
2685,12,1087,D26-35,260,12,37,13.53,9.308,0.688,0.324,0.323,0,2,0.163,0.672,0.328,0.432,49.0389,33.7021,0.3127,1,0,303.129,321.597,361.876,232502,215,21543,589.375,254.93,41163.646
2686,12,1280,D58-69,260,11,37,14.002,9.466,0.676,0.297,0.3,0,2,0.318,0.693,0.307,0.289,25.2483,31.2503,0.2377,1,0,268.869,292.503,313.663,232566,215,21546,594.56,252.691,41176.524
2687,12,1157,D35-47,220,9,31,13.101,8.958,0.684,0.29,0.293,0,2,0.351,0.677,0.323,0.547,54.4993,27.959,0.487,1,0,258.245,293.889,297.61,232630,215,21549,591.082,250.427,41190.021
2688,12,1096,D18-26,340,16,49,15.738,10.68,0.679,0.327,0.326,0,2,0.154,0.666,0.334,0.375,18.1269,38.0146,1.0971,1,0,306.838,349.373,363.794,232697,215,21553,592.913,256.499,41201.496
2689,12,1335,D26-35,420,19,60,12.687,8.484,0.669,0.317,0.318,0,2,0.479,0.662,0.338,0.441,33.7021,57.3902,0.7029,1,0,301.739,328.377,365.329,232763,215,21557,605.371,259.38,41215.766
2690,12,1184,D69-77,300,14,43,14.944,9.604,0.643,0.326,0.329,0,2,0.006,0.669,0.331,0.096,35.6647,35.2753,0.0109,0,0,311.308,340.051,365.748,232830,215,21561,618.625,265.356,41228.634
2691,12,1355,D35-47,340,16,49,15.195,10.066,0.663,0.327,0.328,0,2,0.471,0.636,0.364,0.546,27.959,39.3752,0.4083,1,0,287.93,308.496,320.362,232897,215,21565,592.492,256.352,41240.907
2692,12,1261,D86-94,420,18,60,14.999,10.432,0.695,0.3,0.3,0,2,0.195,0.678,0.322,0.213,29.6819,47.3238,0.5944,1,0,263.334,299.217,338.042,232962,215,21568,603.869,256.354,41252.546
2693,12,1023,D18-26,460,16,66,9.565,7.752,0.81,0.242,0.237,0,2,0.216,0.675,0.325,0.348,38.0146,74.2318,0.9527,1,0,288.024,334.414,339.507,233021,215,21570,551.362,229.34,41267.323
2694,12,1229,D94-105,420,22,60,14.951,8.837,0.591,0.367,0.371,0,2,0.463,0.64,0.36,0.599,24.5654,52.4692,1.1359,1,0,327.868,352.992,399.213,233092,215,21575,627.9,274.765,41281.435
2695,12,1381,D58-69,420,19,60,15.082,9.844,0.653,0.317,0.32,0,2,0.404,0.688,0.312,0.464,31.2503,48.278,0.5449,1,0,266.264,310.816,311.85,233158,215,21579,635.143,269.8,41293.938
2696,12,1237,D58-69,420,18,60,16.108,10.975,0.681,0.3,0.302,0,2,0.245,0.686,0.314,0.269,48.278,44.0656,0.0873,0,0,319.771,350.772,355.561,233223,215,21582,604.126,256.444,41304.871
2697,12,1394,D18-26,420,21,60,17.652,10.851,0.615,0.35,0.354,0,2,0.286,0.689,0.311,0.26,74.2318,43.3639,0.4158,1,0,284.517,324.425,344.692,233293,215,21586,613.366,267.178,41316.264
2698,12,1183,D86-94,380,17,54,14.682,10.091,0.687,0.315,0.315,0,2,0.086,0.672,0.328,0.383,47.3238,44.7429,0.0545,0,0,277.353,312.725,346.878,233359,215,21590,637.564,270.37,41328.435
2699,12,1209,D35-47,300,13,43,11.712,7.902,0.675,0.302,0.305,0,2,0.081,0.654,0.346,0.186,39.3752,43.4425,0.1033,0,0,291.924,337.817,327.728,233424,215,21593,580.032,248.36,41343.377
2700,12,1037,D18-26,220,8,31,13.86,9.778,0.705,0.258,0.262,0,2,0.205,0.702,0.298,0.439,43.3639,25.1224,0.4207,1,0,264.721,295.56,338.765,233484,215,21596,566.062,236.831,41355.614
2701,12,1203,D18-26,460,20,66,13.336,9.419,0.706,0.303,0.302,0,2,0.125,0.662,0.338,0.219,25.1224,58.5636,1.3311,1,0,261.777,301.13,336.283,233549,215,21599,586.082,250.583,41368.588
2702,12,1232,D69-77,380,14,54,16.342,12.383,0.758,0.259,0.258,0,2,0.095,0.678,0.322,0.144,35.6647,36.8737,0.0339,0,0,304.148,332.308,377.333,233609,215,21602,576.811,240.773,41377.446
2703,12,1023,D69-77,260,14,37,13.663,8.19,0.599,0.378,0.381,0,2,0.142,0.678,0.322,0.284,35.6647,36.1537,0.0137,0,0,295.077,344.552,372.594,233681,215,21607,648.132,283.603,41392.47
2704,12,1169,D26-35,420,17,60,16.236,11.515,0.709,0.283,0.284,0,2,0.202,0.69,0.31,0.302,57.3902,42.6051,0.2576,1,0,302.288,329.934,359.627,233744,215,21610,569.02,241.657,41402.6
2705,12,1387,D94-105,340,13,49,15.363,10.94,0.712,0.265,0.268,0,2,0.411,0.645,0.355,0.585,52.4692,35.4314,0.3247,1,0,294.922,336.566,326.702,233805,215,21613,602.209,250.569,41413.37
2706,12,1203,D58-69,460,23,66,13.706,8.794,0.642,0.348,0.349,0,2,0.373,0.697,0.303,0.396,48.278,61.0309,0.2642,1,0,333.826,353.19,399.5,233874,215,21617,607.053,264.741,41427.429
2707,12,1354,D10-18,420,19,60,13.122,8.327,0.635,0.317,0.322,0,2,0.458,0.666,0.334,0.594,41.9118,55.4884,0.3239,1,0,320.481,357.367,371.063,233940,215,21621,609.451,260.808,41441.904
2708,12,1041,D69-77,380,17,54,13.768,9.5,0.69,0.315,0.314,0,2,0.245,0.698,0.302,0.412,35.6647,47.7135,0.3378,1,0,315.754,347.129,388.636,234006,215,21625,635.333,269.589,41454.843
2709,12,1049,D35-47,260,12,37,16.354,11.226,0.686,0.324,0.323,0,2,0.108,0.668,0.332,0.246,39.3752,27.8823,0.2919,1,0,268.001,307.946,298.486,234073,215,21629,603.934,260.026,41465.594
2710,12,1376,D77-86,300,13,43,14.884,10.242,0.688,0.302,0.303,0,2,0.245,0.662,0.338,0.321,55.2028,34.1843,0.3808,1,0,292.916,310.136,371.306,234138,215,21632,592.356,252.673,41477.494
2711,12,1204,D58-69,300,16,43,17.867,10.844,0.607,0.372,0.374,0,2,0.06,0.711,0.289,0.185,61.0309,31.6112,0.482,1,0,317.833,343.816,368.451,234210,215,21637,664.675,288.45,41489.029
2712,12,1099,D77-86,220,9,31,13.931,9.698,0.696,0.29,0.292,0,2,0.115,0.681,0.319,0.201,34.1843,26.2924,0.2309,1,0,257.614,304.096,329.886,234274,215,21640,597.875,252.805,41501.564
2713,12,1152,D10-18,380,17,54,12.151,8.5,0.699,0.315,0.313,0,2,0.195,0.685,0.315,0.337,55.4884,54.0616,0.0257,0,0,270.07,300.749,331.006,234340,215,21644,619.111,263.911,41515.803
2714,12,1095,D10-18,260,14,37,11.61,6.437,0.554,0.378,0.385,0,2,0.138,0.695,0.305,0.388,55.4884,42.5465,0.2332,1,0,287.122,319.932,363.126,234412,215,21649,619.22,273.484,41533.105
2715,12,1369,D86-94,300,12,43,12.204,8.532,0.699,0.279,0.281,0,2,0.277,0.638,0.362,0.36,47.3238,40.2177,0.1502,0,0,288.521,318.526,362.525,234474,215,21652,609.762,255.277,41547.088
2716,12,1042,D18-26,380,17,54,13.541,9.578,0.707,0.315,0.313,0,2,0.342,0.701,0.299,0.39,58.5636,48.5143,0.1716,0,0,298.182,346.621,331.006,234540,215,21656,608.909,260.34,41559.926
2717,12,1202,D94-105,380,18,54,14.681,9.619,0.655,0.333,0.334,0,2,0.242,0.661,0.339,0.268,35.4314,46.0156,0.2987,1,0,270.052,287.732,321.958,234608,215,21660,622.469,267.864,41572.821
2718,12,1039,D47-58,420,19,60,14.893,10.028,0.673,0.317,0.318,0,2,0.173,0.66,0.34,0.341,44.7385,48.889,0.0928,0,0,285.028,314.556,320.688,234674,215,21664,631.714,268.6,41585.085
2719,12,1030,D69-77,300,14,43,13.39,8.596,0.642,0.326,0.329,0,2,0.259,0.721,0.279,0.269,47.7135,39.3684,0.1749,0,0,277.925,311.428,316.59,234741,215,21668,611.801,262.968,41599.264
2720,12,1398,D18-26,300,14,43,15.053,9.566,0.636,0.326,0.329,0,2,0.458,0.643,0.357,0.423,58.5636,35.0189,0.402,1,0,275.139,321.481,337.482,234808,215,21672,598.55,258.33,41612.181
2721,12,1103,D18-26,380,16,54,15.919,10.608,0.666,0.296,0.3,0,2,0.289,0.698,0.302,0.361,35.0189,40.1112,0.1454,0,0,299.733,317.469,362.999,234872,215,21675,579.982,247.438,41623.569
2722,12,1253,D18-26,380,20,54,13.627,8.21,0.603,0.37,0.373,0,2,0.186,0.703,0.297,0.316,35.0189,52.3681,0.4954,1,0,296.783,322.388,357.26,234944,215,21680,644.829,281.246,41638.517
2723,12,1226,D94-105,380,18,54,13.823,9.161,0.663,0.333,0.334,0,2,0.15,0.655,0.345,0.354,46.0156,48.8719,0.0621,0,0,286.079,311.98,341.178,235012,215,21684,597.893,259.263,41652.008
2724,12,1327,D94-105,380,17,54,12.253,8.607,0.702,0.315,0.313,0,2,0.179,0.673,0.327,0.314,46.0156,53.6146,0.1651,0,0,308.371,358.304,384.185,235078,215,21688,605.582,259.176,41666.108
2725,12,1191,D58-69,340,16,49,13.479,9.016,0.669,0.327,0.327,0,2,0.007,0.694,0.306,0.117,31.6112,44.3883,0.4042,1,0,299.865,315.484,372.496,235145,215,21692,634.994,271.228,41679.747
2726,12,1014,D69-77,300,16,43,13.351,8.555,0.641,0.372,0.371,0,2,0.462,0.669,0.331,0.527,47.7135,42.3033,0.1134,0,0,311.517,327.116,389.923,235217,215,21697,652.216,284.09,41694.257
2727,12,1114,D18-26,300,17,43,13.702,7.656,0.559,0.395,0.4,0,2,0.132,0.685,0.315,0.155,52.3681,42.6287,0.186,0,0,307.545,353.806,342.774,235291,215,21702,673.73,295.108,41710.076
2728,12,1391,D10-18,340,14,49,14.305,10.37,0.725,0.286,0.285,0,2,0.233,0.638,0.362,0.32,42.5465,39.2902,0.0765,0,0,257.919,306.298,293.949,235354,215,21705,571.916,243.028,41721.709
2729,12,1248,D86-94,460,23,66,13.46,8.456,0.628,0.348,0.351,0,2,0.233,0.698,0.302,0.402,47.3238,62.1428,0.3131,1,0,292.779,331.876,372.348,235423,215,21709,608.738,265.331,41736.207
2730,12,1248,D18-26,300,14,43,14.464,9.159,0.633,0.326,0.33,0,2,0.267,0.707,0.293,0.309,52.3681,36.445,0.3041,1,0,323.289,363.095,361.353,235490,215,21713,633.422,270.535,41749.654
2731,12,1069,D18-26,300,13,43,13.522,8.848,0.654,0.302,0.307,0,2,0.004,0.648,0.352,0.245,36.445,37.629,0.0325,0,0,277.006,320.163,334.953,235555,215,21716,594.887,253.559,41763.366
2732,12,1220,D58-69,260,14,37,13.074,8.018,0.613,0.378,0.379,0,2,0.141,0.671,0.329,0.295,44.3883,37.7825,0.1488,0,0,308.898,354.124,374.327,235627,215,21721,671.782,291.88,41778.613
2733,12,1031,D10-18,420,24,60,14.522,7.825,0.539,0.4,0.406,0,3,0.012,0.676,0.324,0.291,42.5465,56.6854,0.3323,1,0,333.991,364.306,396.48,235702,215,21727,654.255,288.989,41794.24
2734,12,1159,D77-86,460,24,66,15.791,9.928,0.629,0.364,0.364,0,2,0.223,0.681,0.319,0.386,26.2924,54.1697,1.0603,1,0,306.713,352.533,355.023,235773,215,21732,629.313,274.805,41806.916
2735,12,1258,D69-77,300,15,43,13.367,8.2,0.613,0.349,0.353,0,2,0.165,0.699,0.301,0.203,47.7135,40.8321,0.1442,0,0,326.757,374.655,357.265,235842,215,21736,624.357,270.851,41821.749
2736,12,1092,D10-18,260,14,37,14.469,8.746,0.604,0.378,0.38,0,2,0.417,0.677,0.323,0.579,56.6854,34.1402,0.3977,1,0,285.195,311.41,318.146,235914,215,21741,624.701,275.402,41836.049
2737,12,1357,D77-86,340,17,49,13.069,8.393,0.642,0.347,0.348,0,2,0.4,0.697,0.303,0.361,54.1697,47.1991,0.1287,0,0,286.474,306.166,331.543,235983,215,21745,613.191,266.658,41850.62
2738,12,1044,D35-47,300,18,43,12.768,7.24,0.567,0.419,0.42,0,3,0.082,0.697,0.303,0.252,27.8823,47.2835,0.6958,1,0,350.803,392.89,397.541,236059,215,21751,685.717,302.792,41867.119
2739,12,1026,D47-58,420,24,60,15.716,8.569,0.545,0.4,0.405,0,3,0.076,0.661,0.339,0.366,44.7385,52.3789,0.1708,0,0,323.641,349.774,368.659,236134,215,21757,686.346,300.221,41881.779
2740,12,1064,D94-105,420,24,60,14.995,8.168,0.545,0.4,0.406,0,3,0.363,0.674,0.326,0.475,46.0156,54.8966,0.193,0,0,339.467,375.425,417.856,236209,215,21763,657.433,290.102,41896.961
2741,12,1315,D86-94,260,14,37,15.78,9.071,0.575,0.378,0.383,0,2,0.379,0.711,0.289,0.511,62.1428,31.3041,0.4963,1,0,292.535,338.332,345.033,236281,215,21768,669.402,291.047,41910.839
2742,12,1009,D94-105,380,23,54,17.038,9.635,0.566,0.426,0.427,0,3,0.497,0.681,0.319,0.43,46.0156,45.3468,0.0145,0,0,309.249,356.843,341.216,236358,215,21774,650.736,291.646,41924.268
