# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=503 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.368237Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
2942,13,1392,D77-86,260,25,37,14.206,3.191,0.225,0.676,0.686,1,3,0.872,0.677,0.323,0.874,56.7525,51.389,0.0945,0,0,400.838,427.779,438.675,254597,223,23613,834.316,393.362,45531.225
2943,13,1364,D18-26,420,38,60,15.472,4.907,0.317,0.633,0.638,1,3,0.999,0.701,0.299,0.855,69.7808,72.419,0.0378,0,0,379.46,412.345,455.827,254735,223,23630,820.951,382.333,45552.046
2944,13,1092,D86-94,460,44,66,14.545,3.546,0.244,0.667,0.676,1,3,0.725,0.729,0.271,0.721,45.1913,87.8523,0.944,1,1,385.265,400.495,435.625,254876,223,23648,791.912,377.169,45574.835
2945,13,1217,D18-26,220,18,31,14.745,5.104,0.346,0.581,0.588,0,3,0.227,0.685,0.315,0.385,69.7808,37.278,0.4658,1,0,345.809,380.174,400.042,254969,223,23658,793.064,364.669,45595.084
2946,13,1124,D10-18,380,34,54,14.329,4.08,0.285,0.63,0.638,1,3,0.421,0.707,0.293,0.492,81.9141,70.4294,0.1402,0,0,400.971,438.139,470.935,255106,223,23675,773.655,365.224,45616.958
2947,13,1261,D35-47,460,38,66,14.276,5.355,0.375,0.576,0.581,0,3,0.374,0.67,0.33,0.359,42.8525,80.007,0.867,1,0,400.094,441.068,442.341,255198,223,23685,781.975,360.055,45636.85
2948,13,1205,D26-35,420,38,60,13.766,4.311,0.313,0.633,0.639,1,3,0.681,0.693,0.307,0.723,75.485,81.3943,0.0783,0,0,363.449,412.907,395.776,255336,223,23702,810.615,378.715,45658.446
2949,13,1312,D94-105,300,29,43,14.106,3.788,0.269,0.674,0.68,1,3,0.633,0.725,0.275,0.602,38.1392,59.6278,0.5634,1,1,375.695,394.834,433.107,255478,223,23721,848.765,398.231,45680.968
2950,13,1254,D58-69,220,21,31,15.628,3.967,0.254,0.677,0.684,1,3,0.74,0.699,0.301,0.589,69.2957,39.6107,0.4284,1,1,420.949,441.405,474.72,255620,223,23740,855.376,400.995,45703.275
2951,13,1235,D18-26,260,23,37,14.774,4.567,0.309,0.622,0.629,1,3,0.741,0.693,0.307,0.579,37.278,46.2773,0.2414,1,1,367.416,408.452,407.205,255757,223,23757,797.93,372.519,45724.468
2952,13,1235,D35-47,460,45,66,15.678,4.007,0.256,0.682,0.688,1,3,0.718,0.665,0.335,0.714,80.007,82.9886,0.0373,0,0,428.421,457.342,495.306,255900,223,23776,805.045,384.038,45746.75
2953,13,1095,D86-94,220,18,31,15.968,6.109,0.383,0.581,0.584,0,3,0.021,0.672,0.328,0.317,87.8523,34.4226,0.6082,1,0,358.955,398.293,415.287,255993,223,23786,778.769,359.666,45765.693
2954,13,1134,D94-105,380,34,54,13.994,3.747,0.268,0.63,0.64,1,3,0.476,0.695,0.305,0.485,59.6278,72.1148,0.2094,1,1,416.613,432.15,487.05,256130,223,23803,822.461,382.306,45787.999
2955,13,1400,D58-69,260,22,37,12.56,4.534,0.361,0.595,0.599,0,3,0.087,0.727,0.273,0.317,39.6107,52.6359,0.3288,1,0,376.64,408.383,410.848,256224,223,23814,801.163,369.596,45809.073
2956,13,1161,D86-94,220,20,31,16.179,3.977,0.246,0.645,0.656,1,3,0.458,0.68,0.32,0.388,34.4226,36.8045,0.0692,0,0,401.828,430.711,438.922,256363,223,23831,836.473,389.54,45831.174
2957,13,1212,D47-58,260,25,37,13.289,2.943,0.221,0.676,0.686,1,3,0.43,0.703,0.297,0.474,57.1719,54.9357,0.0391,0,0,393.649,409.989,435.224,256505,223,23850,800.852,381.649,45854.801
2958,13,1031,D10-18,420,40,60,13.676,3.01,0.22,0.667,0.678,1,3,0.975,0.682,0.318,0.733,81.9141,85.3065,0.0414,0,0,396.35,440.034,438.098,256646,223,23868,791.82,377.137,45878.288
2959,13,1064,D94-105,380,31,54,11.0,3.546,0.322,0.574,0.584,0,3,0.247,0.663,0.337,0.269,72.1148,85.5968,0.187,0,0,393.411,427.968,445.934,256738,223,23878,755.569,350.56,45900.523
2960,13,1188,D47-58,300,27,43,13.311,3.574,0.269,0.628,0.638,1,3,0.506,0.664,0.336,0.555,57.1719,59.7255,0.0447,0,0,390.57,424.188,434.75,256875,223,23895,771.96,364.372,45923.044
2961,13,1327,D58-69,420,39,60,15.462,4.505,0.291,0.65,0.656,1,3,0.576,0.717,0.283,0.507,52.6359,73.9536,0.405,1,1,420.681,464.27,497.525,257015,223,23913,792.732,374.956,45944.487
2962,13,1093,D86-94,340,33,49,15.332,3.563,0.232,0.673,0.683,1,3,0.713,0.681,0.319,0.72,34.4226,62.1042,0.8042,1,1,421.921,439.357,488.659,257157,223,23932,845.947,397.102,45967.296
2963,13,1170,D47-58,220,21,31,14.159,3.755,0.265,0.677,0.683,1,3,0.73,0.728,0.272,0.715,57.1719,43.7184,0.2353,1,1,401.612,418.413,473.642,257299,223,23951,799.481,381.431,45989.879
2964,13,1204,D18-26,260,22,37,15.321,5.568,0.363,0.595,0.599,0,3,0.189,0.678,0.322,0.245,46.2773,43.1517,0.0675,0,0,376.343,395.201,434.663,257393,223,23962,772.805,359.671,46009.608
2965,13,1018,D35-47,380,36,54,13.787,3.804,0.276,0.667,0.672,1,3,0.832,0.699,0.301,0.879,80.007,76.5638,0.043,0,0,421.912,462.895,483.618,257534,223,23980,846.606,396.312,46032.062
2966,13,1049,D26-35,380,36,54,13.083,3.4,0.26,0.667,0.674,1,3,0.451,0.711,0.289,0.58,75.485,80.6833,0.0689,0,0,404.813,426.578,451.13,257675,223,23998,839.408,393.793,46055.043
2967,13,1179,D77-86,420,37,60,15.683,5.056,0.322,0.617,0.623,1,3,0.871,0.705,0.295,0.75,56.7525,69.9952,0.2333,1,1,397.51,420.191,453.412,257811,223,24014,787.604,368.161,46075.571
2968,13,1392,D77-86,300,27,43,14.84,4.032,0.272,0.628,0.638,1,3,0.677,0.675,0.325,0.735,69.9952,53.5717,0.2346,1,1,379.413,397.105,429.774,257948,223,24031,768.099,363.021,46097.497
2969,13,1088,D26-35,260,23,37,17.329,5.41,0.312,0.622,0.628,1,3,0.908,0.708,0.292,0.818,75.485,39.4558,0.4773,1,1,413.984,430.007,463.068,258085,223,24048,815.063,378.515,46117.593
2970,13,1225,D35-47,460,45,66,14.033,3.173,0.226,0.682,0.691,1,3,0.708,0.712,0.288,0.747,80.007,92.7155,0.1588,0,0,387.849,413.254,458.326,258228,223,24067,834.25,394.26,46140.959
2971,13,1027,D94-105,260,25,37,16.1,4.327,0.269,0.676,0.681,1,3,0.718,0.701,0.299,0.577,72.1148,45.3446,0.3712,1,1,406.916,446.299,486.528,258370,223,24086,850.757,399.116,46162.788
2972,13,1269,D47-58,220,19,31,14.733,4.758,0.323,0.613,0.619,1,3,0.624,0.7,0.3,0.505,43.7184,38.8475,0.1114,0,0,355.934,398.899,400.844,258506,223,24102,768.284,360.835,46183.681
2973,13,1062,D94-105,460,41,66,11.11,3.4,0.306,0.621,0.628,1,3,0.485,0.707,0.293,0.578,45.3446,108.8203,1.3999,1,1,381.508,415.353,448.207,258643,223,24119,778.82,365.769,46206.389
2974,13,1072,D26-35,460,45,66,16.958,3.807,0.224,0.682,0.691,1,3,0.672,0.694,0.306,0.616,39.4558,76.727,0.9446,1,1,416.517,450.511,452.23,258786,223,24138,839.529,396.108,46228.931
2975,13,1342,D18-26,460,44,66,12.825,3.549,0.277,0.667,0.672,1,3,0.934,0.676,0.324,0.906,46.2773,99.6282,1.1529,1,1,407.809,425.533,473.502,258927,223,24156,840.197,394.069,46251.717
2976,13,1011,D26-35,340,30,49,16.212,4.676,0.288,0.612,0.622,1,3,0.725,0.696,0.304,0.585,76.727,54.5134,0.2895,1,1,409.987,444.13,451.973,259063,223,24172,780.73,365.092,46272.711
2977,13,1044,D35-47,220,19,31,13.616,4.104,0.301,0.613,0.621,1,3,0.951,0.693,0.307,0.924,80.007,42.0335,0.4746,1,1,380.196,408.251,418.328,259199,223,24188,798.48,371.403,46294.453
2978,13,1086,D18-26,300,26,43,15.933,5.028,0.316,0.605,0.613,1,3,0.799,0.693,0.307,0.794,99.6282,48.481,0.5134,1,1,393.089,416.078,444.805,259334,223,24204,779.367,363.476,46314.944
2979,13,1312,D26-35,300,29,43,15.281,3.353,0.219,0.674,0.685,1,3,0.642,0.721,0.279,0.684,54.5134,55.0411,0.0097,0,0,372.976,395.054,431.687,259476,223,24223,848.155,398.017,46338.032
2980,13,1239,D26-35,260,25,37,12.948,2.781,0.215,0.676,0.687,1,3,0.791,0.735,0.265,0.761,54.5134,56.3845,0.0343,0,0,394.782,424.814,439.872,259618,223,24242,845.589,397.308,46361.871
2981,13,1085,D18-26,340,32,49,15.467,3.751,0.243,0.653,0.664,1,3,0.789,0.686,0.314,0.639,48.481,60.0704,0.2391,1,1,367.168,397.651,411.668,259758,223,24260,804.652,379.587,46384.313
2982,13,1193,D26-35,380,32,54,13.992,4.643,0.332,0.593,0.6,1,3,0.798,0.708,0.292,0.716,54.5134,68.8852,0.2636,1,1,349.603,377.928,407.541,259892,223,24275,775.071,360.164,46405.232
2983,13,1399,D58-69,220,19,31,14.631,4.795,0.328,0.613,0.619,1,3,0.562,0.708,0.292,0.639,73.9536,39.1168,0.4711,1,1,363.107,406.993,394.076,260028,223,24291,805.329,373.801,46426.076
2984,13,1020,D10-18,260,23,37,13.31,4.298,0.323,0.622,0.627,1,3,0.596,0.669,0.331,0.626,81.9141,51.3683,0.3729,1,1,385.199,419.841,418.535,260165,223,24308,783.565,367.491,46447.619
2985,13,1398,D86-94,460,47,66,16.613,2.778,0.167,0.712,0.724,1,4,0.788,0.682,0.318,0.769,62.1042,81.1693,0.307,1,1,407.557,456.281,442.236,260311,224,24328,850.652,404.546,46471.681
2986,13,1011,D35-47,260,23,37,15.73,5.254,0.334,0.622,0.626,1,3,0.896,0.732,0.268,0.81,42.0335,43.4667,0.0341,0,0,410.875,436.696,472.886,260448,224,24345,791.371,370.223,46491.981
2987,13,1395,D94-105,260,23,37,13.645,4.063,0.298,0.622,0.63,1,3,0.513,0.707,0.293,0.515,108.8203,50.1083,0.5395,1,1,379.274,396.421,442.792,260585,224,24362,813.294,377.896,46513.829
2988,13,1180,D47-58,460,45,66,14.55,3.342,0.23,0.682,0.691,1,3,0.976,0.708,0.292,0.801,43.7184,89.4243,1.0455,1,1,393.838,423.392,462.477,260728,224,24381,858.837,402.866,46536.975
2989,13,1320,D77-86,340,34,49,14.202,3.459,0.244,0.694,0.7,1,4,0.421,0.714,0.286,0.578,53.5717,68.6887,0.2822,1,1,381.874,406.881,421.909,260872,224,24400,821.09,391.463,46560.042
2990,13,1187,D26-35,420,39,60,13.788,3.952,0.287,0.65,0.656,1,3,0.898,0.682,0.318,0.794,68.8852,82.9307,0.2039,1,1,413.42,445.476,470.339,261012,224,24418,811.359,381.476,46582.204
2991,13,1379,D47-58,340,34,49,14.502,3.477,0.24,0.694,0.701,1,4,0.509,0.688,0.312,0.529,89.4243,67.2704,0.2477,1,1,422.687,451.284,497.532,261156,224,24437,862.712,406.031,46605.247
2992,13,1177,D86-94,380,36,54,17.224,4.283,0.249,0.667,0.675,1,3,0.68,0.701,0.299,0.6,81.1693,61.2825,0.245,1,1,420.222,461.981,463.927,261297,224,24455,829.619,390.367,46627.079
2993,13,1083,D26-35,300,27,43,14.642,4.779,0.326,0.628,0.632,1,3,0.406,0.683,0.317,0.372,82.9307,54.297,0.3453,1,1,377.114,426.733,451.982,261434,224,24472,783.515,368.416,46648.033
2994,13,1010,D77-86,380,38,54,15.265,2.956,0.194,0.704,0.714,1,4,0.596,0.683,0.317,0.669,68.6887,72.2584,0.052,0,0,432.441,452.754,508.148,261579,225,24492,815.0,390.806,46671.812
2995,13,1102,D69-77,300,30,43,13.683,2.772,0.203,0.698,0.708,1,4,0.497,0.694,0.306,0.541,56.6682,63.1885,0.1151,0,0,420.13,447.26,498.844,261723,226,24512,847.642,401.326,46695.794
2996,13,1122,D77-86,460,44,66,14.725,3.583,0.243,0.667,0.676,1,3,0.511,0.697,0.303,0.606,68.6887,86.7764,0.2633,1,1,402.634,428.496,460.459,261864,226,24530,799.69,379.892,46718.537
2997,13,1309,D18-26,300,29,43,14.923,3.227,0.216,0.674,0.685,1,3,0.967,0.713,0.287,0.813,60.0704,56.3611,0.0618,0,0,385.758,431.395,459.927,262006,226,24549,835.855,393.712,46741.788
2998,13,1092,D94-105,260,24,37,13.584,3.847,0.283,0.649,0.655,1,3,0.446,0.692,0.308,0.453,50.1083,52.0231,0.0382,0,0,398.872,423.909,456.009,262145,226,24567,811.491,381.319,46764.079
2999,13,1172,D47-58,420,38,60,13.037,3.286,0.252,0.633,0.645,1,3,0.475,0.7,0.3,0.609,67.2704,85.9453,0.2776,1,1,365.754,385.851,416.835,262283,226,24584,813.453,379.709,46787.008
3000,13,1020,D94-105,220,20,31,13.469,3.533,0.262,0.645,0.654,1,3,0.792,0.702,0.298,0.72,50.1083,44.2073,0.1178,0,0,363.661,388.813,440.679,262422,226,24601,779.67,369.659,46809.685
3001,13,1305,D77-86,220,22,31,12.524,2.58,0.206,0.71,0.718,1,4,0.432,0.705,0.295,0.408,86.7764,51.3477,0.4083,1,1,428.05,472.575,499.953,262567,227,24621,843.778,401.774,46833.989
3002,13,1213,D58-69,460,46,66,13.804,2.841,0.206,0.697,0.707,1,4,0.547,0.662,0.338,0.44,39.1168,95.9598,1.4532,1,1,400.405,431.037,439.36,262711,228,24641,848.63,401.566,46857.877
3003,13,1383,D69-77,260,25,37,14.39,3.66,0.254,0.676,0.683,1,3,0.563,0.671,0.329,0.533,56.6682,50.7337,0.1047,0,0,372.792,389.371,430.807,262853,228,24660,850.337,398.969,46880.573
3004,13,1347,D77-86,220,20,31,13.84,4.199,0.303,0.645,0.65,1,3,0.916,0.661,0.339,0.756,51.3477,43.0247,0.1621,0,0,404.262,451.506,451.808,262992,228,24677,803.639,378.048,46902.385
3005,13,1314,D69-77,220,21,31,16.553,3.581,0.216,0.677,0.688,1,3,0.485,0.698,0.302,0.531,56.6682,37.3966,0.3401,1,1,430.553,475.418,488.922,263134,228,24696,800.803,381.894,46925.194
3006,13,1159,D18-26,420,42,60,12.242,2.6,0.212,0.7,0.709,1,4,0.683,0.722,0.278,0.551,60.0704,99.1481,0.6505,1,1,385.59,426.892,452.847,263279,229,24716,837.179,398.013,46949.414
3007,13,1215,D77-86,420,42,60,16.224,3.441,0.212,0.7,0.709,1,4,0.564,0.695,0.305,0.526,51.3477,74.8146,0.457,1,1,421.68,455.678,460.599,263424,230,24736,830.345,395.621,46972.54
3008,13,1317,D26-35,380,37,54,15.125,3.409,0.225,0.685,0.694,1,3,0.739,0.692,0.308,0.723,54.297,71.348,0.314,1,1,381.27,415.037,419.197,263567,230,24755,806.85,385.175,46995.62
3009,13,1111,D77-86,340,36,49,14.994,2.886,0.193,0.735,0.742,1,4,0.793,0.672,0.328,0.848,74.8146,68.2351,0.0879,0,0,433.775,476.619,486.999,263715,231,24776,869.479,414.522,47019.676
3010,13,1246,D58-69,260,26,37,15.354,3.651,0.238,0.703,0.709,1,4,0.673,0.73,0.27,0.58,95.9598,49.0943,0.4884,1,1,393.731,409.703,424.9,263860,232,24796,849.718,402.807,47042.546
3011,13,1217,D47-58,260,25,37,16.513,4.389,0.266,0.676,0.682,1,3,0.514,0.667,0.333,0.496,85.9453,44.2111,0.4856,1,1,406.551,432.065,480.293,264002,232,24815,832.641,392.776,47064.295
3012,13,1015,D58-69,420,41,60,15.561,3.144,0.202,0.683,0.695,1,3,0.522,0.732,0.268,0.593,49.0943,76.4818,0.5579,1,1,391.949,412.101,445.517,264145,232,24834,821.105,389.887,47087.707
3013,13,1385,D77-86,460,43,66,12.971,3.602,0.278,0.652,0.659,1,3,0.853,0.703,0.297,0.686,74.8146,96.7247,0.2929,1,1,396.182,418.809,461.921,264285,232,24852,796.744,376.588,47110.334
3014,13,1341,D77-86,220,19,31,13.524,4.607,0.341,0.613,0.618,1,3,0.687,0.689,0.311,0.565,96.7247,42.3184,0.5625,1,1,375.567,395.63,439.069,264421,232,24868,809.467,375.249,47131.422
3015,13,1346,D10-18,260,23,37,16.58,5.343,0.322,0.622,0.627,1,3,0.951,0.692,0.308,0.93,51.3683,41.236,0.1972,0,0,397.884,426.011,427.911,264558,232,24885,793.518,370.975,47151.606
3016,13,1104,D18-26,420,39,60,13.994,3.679,0.263,0.65,0.659,1,3,0.607,0.67,0.33,0.525,99.1481,81.7113,0.1759,0,0,414.845,445.138,472.281,264698,232,24903,826.027,386.609,47174.124
3017,13,1224,D94-105,340,34,49,13.699,2.662,0.194,0.694,0.705,1,4,0.458,0.697,0.303,0.481,50.1083,71.2144,0.4212,1,1,383.765,416.778,429.366,264842,232,24922,846.461,400.343,47198.227
3018,13,1102,D18-26,220,22,31,14.577,3.044,0.209,0.71,0.718,1,4,0.756,0.684,0.316,0.67,99.1481,44.1134,0.5551,1,1,390.765,428.044,427.919,264987,233,24942,858.96,407.088,47221.928
3019,13,1015,D10-18,260,27,37,15.016,2.627,0.175,0.73,0.739,1,4,0.417,0.714,0.286,0.419,51.3683,51.8059,0.0085,0,0,432.923,466.743,512.051,265134,234,24963,868.428,413.409,47246.292
3020,13,1031,D47-58,420,38,60,12.768,3.743,0.293,0.633,0.641,1,3,0.576,0.699,0.301,0.492,44.2111,87.7584,0.985,1,1,383.069,429.981,413.159,265272,234,24980,812.091,379.232,47268.625
3021,13,1040,D86-94,380,37,54,15.876,3.658,0.23,0.685,0.694,1,3,0.54,0.663,0.337,0.511,61.2825,67.9753,0.1092,0,0,405.035,436.621,484.062,265415,234,24999,848.283,399.677,47291.382
3022,13,1258,D47-58,340,34,49,14.181,3.375,0.238,0.694,0.701,1,4,0.734,0.684,0.316,0.704,87.7584,68.7894,0.2161,1,1,424.292,452.337,454.516,265559,234,25018,844.369,399.611,47314.557
3023,13,1087,D18-26,220,20,31,14.517,4.327,0.298,0.645,0.651,1,3,0.723,0.725,0.275,0.622,44.1134,41.0181,0.0702,0,0,390.683,418.407,447.389,265698,234,25035,786.104,371.911,47336.203
3024,13,1062,D58-69,340,34,49,13.757,2.994,0.218,0.694,0.703,1,4,0.672,0.7,0.3,0.737,76.4818,70.9136,0.0728,0,0,381.305,409.362,440.548,265842,234,25054,824.784,392.756,47359.874
3025,13,1308,D77-86,420,42,60,14.482,2.712,0.187,0.7,0.711,1,4,0.924,0.716,0.284,0.789,42.3184,83.8146,0.9806,1,1,404.203,427.33,443.188,265987,235,25074,857.61,405.163,47383.948
3026,13,1186,D69-77,300,29,43,15.525,3.519,0.227,0.674,0.684,1,3,0.931,0.671,0.329,0.767,37.3966,54.1783,0.4488,1,1,421.287,469.578,471.152,266129,235,25093,808.302,384.069,47406.82
3027,13,1082,D94-105,420,38,60,13.301,3.47,0.261,0.633,0.644,1,3,0.589,0.673,0.327,0.605,71.2144,84.2382,0.1829,0,0,417.12,443.195,467.753,266267,235,25110,802.711,375.949,47429.509
3028,13,1265,D10-18,420,43,60,16.136,3.058,0.19,0.717,0.726,1,4,0.673,0.718,0.282,0.737,51.3683,76.7069,0.4933,1,1,427.688,455.362,475.374,266413,236,25130,873.729,413.305,47453.234
3029,13,1214,D47-58,460,48,66,11.671,1.828,0.157,0.727,0.739,1,4,0.647,0.668,0.332,0.512,68.7894,117.5887,0.7094,1,1,445.911,477.468,514.337,266560,237,25151,839.341,402.86,47478.621
3030,13,1338,D10-18,260,26,37,17.075,3.106,0.182,0.703,0.714,1,4,0.842,0.692,0.308,0.847,76.7069,44.1458,0.4245,1,1,417.414,452.675,495.623,266705,238,25171,868.849,409.503,47502.199
3031,13,1006,D35-47,340,33,49,15.024,3.486,0.232,0.673,0.683,1,3,0.989,0.719,0.281,0.941,42.0335,63.3774,0.5078,1,1,380.678,426.216,451.262,266847,238,25190,811.17,384.93,47525.109
3032,13,1151,D69-77,220,20,31,11.508,3.668,0.319,0.645,0.649,1,3,0.904,0.687,0.313,0.734,54.1783,51.7406,0.045,0,0,375.381,394.33,448.9,266986,238,25207,814.353,381.798,47547.612
3033,13,1046,D35-47,420,41,60,15.257,3.161,0.207,0.683,0.694,1,3,0.665,0.694,0.306,0.736,63.3774,78.0059,0.2308,1,1,401.32,431.549,470.534,267129,238,25226,831.814,393.635,47571.003
3034,13,1395,D35-47,260,25,37,14.664,3.814,0.26,0.676,0.682,1,3,0.983,0.683,0.317,0.773,78.0059,49.7844,0.3618,1,1,404.193,426.94,476.67,267271,238,25245,800.753,381.615,47593.499
3035,13,1355,D86-94,260,26,37,12.698,2.235,0.176,0.703,0.715,1,4,0.462,0.698,0.302,0.562,61.2825,59.361,0.0314,0,0,382.71,408.74,436.315,267416,239,25265,870.517,410.086,47618.21
3036,13,1099,D69-77,420,41,60,12.795,3.196,0.25,0.683,0.69,1,3,0.863,0.695,0.305,0.802,54.1783,93.0118,0.7168,1,1,410.751,428.773,476.769,267559,239,25284,814.603,387.611,47641.555
3037,13,1156,D26-35,220,19,31,15.341,5.239,0.342,0.613,0.617,1,3,0.423,0.684,0.316,0.556,71.348,37.307,0.4771,1,1,384.063,419.069,421.284,267695,239,25300,806.505,374.212,47661.821
3038,13,1176,D58-69,260,24,37,13.002,3.821,0.294,0.649,0.654,1,3,0.486,0.704,0.296,0.51,76.4818,54.3513,0.2894,1,1,393.751,417.03,469.15,267834,239,25318,787.451,372.905,47684.146
3039,13,1013,D58-69,380,35,54,15.564,3.954,0.254,0.648,0.658,1,3,0.49,0.679,0.321,0.439,54.3513,66.3218,0.2202,1,1,386.859,412.0,447.866,267973,239,25336,837.881,390.48,47706.295
3040,13,1108,D47-58,420,41,60,12.068,2.854,0.236,0.683,0.691,1,3,0.598,0.684,0.316,0.516,117.5887,98.6142,0.1614,0,0,410.021,452.445,464.421,268116,239,25355,849.285,399.75,47730.085
3041,13,1146,D35-47,300,31,43,13.675,2.75,0.201,0.721,0.729,1,4,0.726,0.719,0.281,0.728,49.7844,64.9693,0.305,1,1,427.461,463.205,498.164,268263,240,25376,851.068,406.013,47754.236
3042,13,1013,D47-58,220,22,31,13.698,2.54,0.185,0.71,0.72,1,4,0.989,0.7,0.3,0.815,117.5887,46.947,0.6008,1,1,424.227,467.851,465.094,268408,241,25396,848.68,403.49,47778.592
3043,13,1007,D10-18,380,34,54,13.868,4.576,0.33,0.63,0.634,1,3,0.557,0.687,0.313,0.636,44.1458,72.7691,0.6484,1,1,387.098,421.548,449.962,268545,241,25413,812.032,378.656,47799.822
3044,13,1387,D18-26,260,24,37,14.831,4.28,0.289,0.649,0.655,1,3,0.782,0.677,0.323,0.782,44.1134,47.6494,0.0802,0,0,408.156,456.863,487.976,268684,241,25431,812.891,381.809,47821.549
3045,13,1204,D26-35,420,38,60,13.754,4.124,0.3,0.633,0.64,1,3,0.992,0.69,0.31,0.873,37.307,81.4674,1.1837,1,1,377.493,418.763,420.261,268822,241,25448,774.349,366.022,47843.388
3046,13,1178,D58-69,260,27,37,13.387,2.498,0.187,0.73,0.738,1,4,0.931,0.678,0.322,0.75,66.3218,58.1114,0.1238,0,0,399.46,432.513,449.9,268969,242,25469,868.32,413.372,47867.919
3047,13,1162,D77-86,220,22,31,12.742,2.645,0.208,0.71,0.718,1,4,0.826,0.681,0.319,0.644,83.8146,50.4658,0.3979,1,1,440.477,487.39,510.957,269114,243,25489,860.815,407.737,47892.138
3048,13,1281,D94-105,380,35,54,17.104,4.577,0.268,0.648,0.657,1,3,0.48,0.659,0.341,0.496,71.2144,60.3487,0.1526,0,0,420.639,436.012,452.021,269253,243,25507,807.164,379.73,47913.477
3049,13,1312,D35-47,380,38,54,15.756,2.841,0.18,0.704,0.715,1,4,0.431,0.722,0.278,0.434,64.9693,70.0043,0.0775,0,0,382.675,410.084,414.54,269398,244,25527,832.769,397.025,47937.405
3050,13,1038,D77-86,380,37,54,14.895,3.836,0.258,0.685,0.691,1,3,0.438,0.693,0.307,0.449,50.4658,72.4496,0.4356,1,1,404.079,444.739,465.313,269541,244,25546,844.945,398.509,47959.929
3051,13,1156,D94-105,220,23,31,12.496,2.346,0.188,0.742,0.749,1,4,0.982,0.688,0.312,0.747,71.2144,53.4194,0.2499,1,1,436.18,460.006,480.08,269690,245,25568,893.977,424.182,47984.731
3052,13,1094,D77-86,460,45,66,15.684,3.36,0.214,0.682,0.692,1,3,0.565,0.69,0.31,0.488,72.4496,82.9583,0.145,0,0,430.427,472.467,475.7,269833,245,25587,816.173,387.933,48007.854
3053,13,1048,D69-77,380,34,54,14.1,4.04,0.287,0.63,0.638,1,3,0.416,0.691,0.309,0.415,93.0118,71.5712,0.2305,1,1,359.402,387.134,416.012,269970,245,25604,794.081,372.373,48029.779
3054,13,1076,D86-94,460,44,66,15.685,4.024,0.257,0.667,0.674,1,3,0.575,0.659,0.341,0.635,61.2825,81.4641,0.3293,1,1,413.452,438.184,487.174,270111,245,25622,798.331,379.416,48051.948
3055,13,1018,D26-35,300,30,43,13.276,2.652,0.2,0.698,0.708,1,4,0.494,0.72,0.28,0.434,81.4674,65.1249,0.2006,1,1,391.441,417.799,450.342,270255,246,25642,821.707,392.249,48076.087
3056,13,1088,D86-94,260,24,37,13.862,3.917,0.283,0.649,0.656,1,3,0.683,0.692,0.308,0.761,81.4641,50.9818,0.3742,1,1,373.826,397.908,414.054,270394,246,25660,824.468,385.861,48098.287
3057,13,1137,D10-18,420,39,60,16.127,4.536,0.281,0.65,0.657,1,3,0.543,0.691,0.309,0.679,72.7691,70.9035,0.0256,0,0,412.814,442.899,457.572,270534,246,25678,783.116,371.59,48119.69
3058,13,1191,D94-105,260,25,37,14.207,3.398,0.239,0.676,0.684,1,3,0.844,0.706,0.294,0.68,53.4194,51.3866,0.0381,0,0,394.959,420.789,458.116,270676,246,25697,837.04,394.316,48142.727
3059,13,1267,D26-35,260,26,37,13.727,2.92,0.213,0.703,0.711,1,4,0.597,0.665,0.335,0.568,65.1249,54.9136,0.1568,0,0,416.129,458.91,470.418,270821,247,25717,856.062,405.027,48166.547
3060,13,1395,D58-69,300,29,43,14.453,3.16,0.219,0.674,0.685,1,3,0.692,0.702,0.298,0.733,66.3218,58.1971,0.1225,0,0,380.437,416.275,455.007,270963,247,25736,841.146,395.564,48189.886
3061,13,1203,D35-47,300,30,43,14.686,3.249,0.221,0.698,0.706,1,4,0.837,0.707,0.293,0.742,64.9693,58.8747,0.0938,0,0,381.797,423.69,441.01,271107,248,25756,833.335,396.318,48213.247
3062,13,1368,D47-58,420,41,60,16.056,4.065,0.253,0.683,0.69,1,3,0.418,0.675,0.325,0.418,46.947,74.1212,0.5788,1,1,401.928,447.193,452.225,271250,248,25775,849.499,399.825,48235.462
3063,13,1150,D58-69,300,31,43,12.152,1.798,0.148,0.721,0.734,1,4,0.573,0.687,0.313,0.57,66.3218,73.114,0.1024,0,0,394.032,439.368,446.709,271397,249,25796,861.174,409.55,48260.85
3064,13,1016,D86-94,380,36,54,13.019,2.881,0.221,0.667,0.678,1,3,0.805,0.714,0.286,0.744,50.9818,81.0801,0.5904,1,1,413.544,432.243,485.699,271538,249,25814,810.62,383.717,48284.506
